model,season,region,score,oneWk,twoWk,threeWk,fourWk
Delphi-EmpiricalBayes1,2015-2016,hhs7,mae,0.43766472727272715,0.8403154835233932,1.1253972424242424,1.4524236363636363
Delphi-EmpiricalBayes1,2015-2016,hhs7,log,-3.6027445103553144,-4.410904396752433,-4.139456113116155,-4.393790150525428
Delphi-EmpiricalBayes2,2015-2016,hhs7,mae,0.43499345454545457,0.6834956060606061,0.9270725151515155,1.1160541818181817
Delphi-EmpiricalBayes2,2015-2016,hhs7,log,-5.029482666839638,-5.6518476341872494,-6.062905004505106,-6.540486608234718
Delphi-EmpiricalFuture,2015-2016,hhs7,mae,0.45842478787878793,0.46045136363636374,0.45606281818181826,0.4592317575757577
Delphi-EmpiricalFuture,2015-2016,hhs7,log,-3.4823268324691083,-3.4529985272373196,-3.425853492987151,-3.403443365105909
Delphi-EmpiricalTraj,2015-2016,hhs7,mae,0.45842478787878793,0.46045136363636374,0.45606281818181826,0.4592317575757577
Delphi-EmpiricalTraj,2015-2016,hhs7,log,-3.4823268324691083,-3.4529985272373196,-3.425853492987151,-3.403443365105909
Delphi-Stat,2015-2016,hhs7,mae,0.25900884813978653,0.34816379951643806,0.4354811211753654,0.5405520176054056
Delphi-Stat,2015-2016,hhs7,log,-2.594126604146738,-2.859630916952685,-2.9478804693619183,-3.0552903444598
Delphi-Uniform,2015-2016,hhs7,mae,5.231801090909091,5.246700818181819,5.264725727272727,5.281253757575756
Delphi-Uniform,2015-2016,hhs7,log,-5.171976332053435,-5.175230877326254,-5.178694932255155,-5.181949477527972
ReichLab-KCDE,2015-2016,hhs7,mae,0.24627637499999988,0.3482781562499999,0.43814490624999997,0.5422302187500001
ReichLab-KCDE,2015-2016,hhs7,log,-2.5598984409807,-2.835707494871654,-2.976354559162651,-3.0678129803209413
ReichLab-KDE,2015-2016,hhs7,mae,0.4837785666666667,0.4821297,0.48233929999999997,0.46473193333333335
ReichLab-KDE,2015-2016,hhs7,log,-3.185019697200394,-3.145278638783202,-3.116338867666277,-3.0698534483915005
ReichLab-SARIMA1,2015-2016,hhs7,mae,0.23776533333333333,0.3281868787878787,0.35572572727272717,0.4255404242424243
ReichLab-SARIMA1,2015-2016,hhs7,log,-2.602537377552195,-2.8326653273368714,-2.9857465976832653,-3.0860110424076947
ReichLab-SARIMA2,2015-2016,hhs7,mae,0.2705550303030303,0.407810212121212,0.5604526363636364,0.7166212121212122
ReichLab-SARIMA2,2015-2016,hhs7,log,-2.6913838598449606,-2.9233201724941553,-3.154446131797668,-3.273598227894662
CU-BMA,2015-2016,hhs8,mae,0.23575867857142857,0.16565142857142853,0.21967046428571432,0.2802335357142857
CU-BMA,2015-2016,hhs8,log,-2.3708465164033923,-2.5765610764743863,-3.0603379349616473,-2.9547683181418463
CU-EAKFC,2015-2016,hhs8,mae,0.30861575,0.36969342857142856,0.38846132142857126,0.45575432142857136
CU-EAKFC,2015-2016,hhs8,log,-2.531952680772612,-2.697614721366613,-2.9410241364498124,-2.9828699783030754
Delphi-BasisRegression,2015-2016,hhs8,mae,0.23272584848484848,0.28414512121212115,0.2970958787878788,0.3137689696969697
Delphi-BasisRegression,2015-2016,hhs8,log,-4.741202388850938,-4.741640930098501,-4.741859825954661,-4.741625510290859
Delphi-DeltaDensity1,2015-2016,hhs8,mae,0.11804724242424455,0.17804166666666665,0.19669896969696762,0.22705315151515157
Delphi-DeltaDensity1,2015-2016,hhs8,log,-1.8981966389395397,-2.173517690937966,-2.3175584915656335,-2.430270143604165
Delphi-DeltaDensity2,2015-2016,hhs8,mae,0.12767736363636364,0.16085881818182035,0.19766496969696976,0.2083482424242424
Delphi-DeltaDensity2,2015-2016,hhs8,log,-2.1548554224562158,-2.288614093001612,-2.457479500087516,-2.564204935967617
Delphi-EmpiricalBayes1,2015-2016,hhs8,mae,0.1428660909090909,0.2095713636363636,0.2295715757575758,0.26796589500684825
Delphi-EmpiricalBayes1,2015-2016,hhs8,log,-2.1290795059513825,-2.6787706030051393,-2.942805379821784,-2.899376615608847
Delphi-EmpiricalBayes2,2015-2016,hhs8,mae,0.23527487878787878,0.33083233333333323,0.4221649696969696,0.4798290303030303
Delphi-EmpiricalBayes2,2015-2016,hhs8,log,-2.7355234162896327,-3.035805975689855,-3.3735243265977326,-3.7028848588438197
Delphi-EmpiricalFuture,2015-2016,hhs8,mae,0.26501118181818184,0.2694607575757576,0.26966975757575756,0.26975381818181815
Delphi-EmpiricalFuture,2015-2016,hhs8,log,-3.3303264142465485,-3.3127850581524267,-3.2907262292936608,-3.2688932076925132
Delphi-EmpiricalTraj,2015-2016,hhs8,mae,0.26501118181818184,0.2694607575757576,0.26966975757575756,0.26975381818181815
Delphi-EmpiricalTraj,2015-2016,hhs8,log,-3.3303264142465485,-3.3127850581524267,-3.2907262292936608,-3.2688932076925132
Delphi-Stat,2015-2016,hhs8,mae,0.11410210951191882,0.16867718799261291,0.19924619627587956,0.237335421002834
Delphi-Stat,2015-2016,hhs8,log,-1.9342177462201222,-2.2224977292329213,-2.3504969876094752,-2.4403551347217176
Delphi-Uniform,2015-2016,hhs8,mae,5.301654999999999,5.300094757575756,5.303752181818181,5.305947393939394
Delphi-Uniform,2015-2016,hhs8,log,-5.186306138791084,-5.18567295055959,-5.186144954151266,-5.186616957742942
ReichLab-KCDE,2015-2016,hhs8,mae,0.1556059062500001,0.21110528125,0.2543958437500001,0.2868135625
ReichLab-KCDE,2015-2016,hhs8,log,-2.3425966416534956,-2.5449185341358302,-2.6358036356931716,-2.721434000239662
ReichLab-KDE,2015-2016,hhs8,mae,0.3586044333333333,0.36522353333333335,0.3724456666666667,0.3730074666666666
ReichLab-KDE,2015-2016,hhs8,log,-3.1993584234560815,-3.2169998311527452,-3.2056886606268806,-3.193597566973667
ReichLab-SARIMA1,2015-2016,hhs8,mae,0.15682312121212116,0.214389303030303,0.27900260606060606,0.3234128484848486
ReichLab-SARIMA1,2015-2016,hhs8,log,-2.5067205110543336,-2.749657937428512,-2.886295428863745,-2.991324085497942
ReichLab-SARIMA2,2015-2016,hhs8,mae,0.20226809090909084,0.3300627575757576,0.4352569696969697,0.5202272121212117
ReichLab-SARIMA2,2015-2016,hhs8,log,-2.658238832276532,-2.9262247277060114,-3.0698058439664955,-3.1568883840690356
CU-BMA,2015-2016,hhs9,mae,0.4305014285714285,0.37269250000000004,0.439247857142857,0.5247939285714285
CU-BMA,2015-2016,hhs9,log,-3.4978949841914124,-3.618678666629473,-3.882926674586648,-3.479298538162742
CU-EAKFC,2015-2016,hhs9,mae,0.5816135714285714,0.5641217857142857,0.6006821428571428,0.6274146428571428
CU-EAKFC,2015-2016,hhs9,log,-4.465614820760495,-4.77899794927299,-5.123922624424131,-5.445336953818499
Delphi-BasisRegression,2015-2016,hhs9,mae,0.2981524242424243,0.34847212121212123,0.3918475757575758,0.424150303030303
Delphi-BasisRegression,2015-2016,hhs9,log,-4.685895802471928,-4.688963662540462,-4.691390210495603,-4.6938192352935495
Delphi-DeltaDensity1,2015-2016,hhs9,mae,0.4907978787878788,0.4448551515151516,0.46058636363636574,0.4788927272727272
Delphi-DeltaDensity1,2015-2016,hhs9,log,-3.302498279559572,-3.111346387818933,-3.1344238072397252,-3.16269355975971
Delphi-DeltaDensity2,2015-2016,hhs9,mae,0.5273675757575758,0.5865484848484849,0.5746875757575778,0.5587939393939417
Delphi-DeltaDensity2,2015-2016,hhs9,log,-5.150387066249212,-4.3039069275196695,-3.8942884194089094,-3.6324045688526
Delphi-EmpiricalBayes1,2015-2016,hhs9,mae,0.4117560606060607,0.47944940238668066,0.5423906060606061,0.6053387878787878
Delphi-EmpiricalBayes1,2015-2016,hhs9,log,-3.598738278508511,-3.872940482770084,-3.8293917666330097,-3.984456836724705
Delphi-EmpiricalBayes2,2015-2016,hhs9,mae,0.5482318181818181,0.6446490909090907,0.7174639393939394,0.8520757575757575
Delphi-EmpiricalBayes2,2015-2016,hhs9,log,-4.834413679261044,-5.037915546136367,-5.183747976756046,-5.943428891187619
Delphi-EmpiricalFuture,2015-2016,hhs9,mae,0.37817181818181816,0.3910096969696969,0.3965615151515151,0.40633575757575746
Delphi-EmpiricalFuture,2015-2016,hhs9,log,-3.529349522377495,-3.532217875947933,-3.5279259388084587,-3.521724936743874
Delphi-EmpiricalTraj,2015-2016,hhs9,mae,0.37817181818181816,0.3910096969696969,0.3965615151515151,0.40633575757575746
Delphi-EmpiricalTraj,2015-2016,hhs9,log,-3.529349522377495,-3.532217875947933,-3.5279259388084587,-3.521724936743874
Delphi-Stat,2015-2016,hhs9,mae,0.4490715473957152,0.42307928898343033,0.42545021856378545,0.4413851302615888
Delphi-Stat,2015-2016,hhs9,log,-3.249558001078152,-3.1326023163992356,-3.1233700700366143,-3.157297133826991
Delphi-Uniform,2015-2016,hhs9,mae,4.099217272727273,4.1044793939393935,4.1085160606060604,4.119805454545455
Delphi-Uniform,2015-2016,hhs9,log,-5.023004608444095,-5.023630060576966,-5.024255512709839,-5.025735539410718
ReichLab-KCDE,2015-2016,hhs9,mae,0.42177343749999996,0.4587928124999999,0.49942312499999997,0.5550693750000001
ReichLab-KCDE,2015-2016,hhs9,log,-3.1999197000838326,-3.1840980200256968,-3.3146821230638817,-3.451015924586347
ReichLab-KDE,2015-2016,hhs9,mae,0.45945733333333316,0.4595286666666665,0.4443626666666665,0.4634026666666666
ReichLab-KDE,2015-2016,hhs9,log,-3.50401741104408,-3.508879794117576,-3.5008493785023562,-3.4857384692325506
ReichLab-SARIMA1,2015-2016,hhs9,mae,0.5601512121212121,0.5751581818181817,0.633960303030303,0.6883684848484848
ReichLab-SARIMA1,2015-2016,hhs9,log,-3.4505536095275167,-3.4931766857356243,-3.568330173272055,-3.629662013652331
ReichLab-SARIMA2,2015-2016,hhs9,mae,0.5058378787878787,0.47644,0.52165,0.5991466666666667
ReichLab-SARIMA2,2015-2016,hhs9,log,-3.246494815057569,-3.3636505914007304,-3.4732774923334246,-3.5213213010086366
CU-BMA,2015-2016,hhs10,mae,0.3015825357142858,0.2640314285714286,0.31806228571428574,0.34558953571428574
CU-BMA,2015-2016,hhs10,log,-2.9672194935415286,-3.1443140277961943,-3.725312305440181,-3.3260691446534487
CU-EAKFC,2015-2016,hhs10,mae,0.29900803571428564,0.35986728571428583,0.424222,0.49186225
CU-EAKFC,2015-2016,hhs10,log,-3.243930697270663,-3.299272807696906,-3.2338002933496877,-3.698599847105561
Delphi-BasisRegression,2015-2016,hhs10,mae,0.3253184545454546,0.3849641818181819,0.43059375757575774,0.4584333636363636
Delphi-BasisRegression,2015-2016,hhs10,log,-4.758584296413257,-4.764075832864754,-4.76840414232407,-4.772647941147564
Delphi-DeltaDensity1,2015-2016,hhs10,mae,0.23824451515151523,0.28295387878787887,0.3189903636363636,0.35301524242424454
Delphi-DeltaDensity1,2015-2016,hhs10,log,-2.646211654719397,-2.669585662525879,-2.898774700708157,-2.9462803488733407
Delphi-DeltaDensity2,2015-2016,hhs10,mae,0.3382576060606061,0.3601172727272727,0.4065069696969718,0.4512532424242424
Delphi-DeltaDensity2,2015-2016,hhs10,log,-3.2209388770057013,-2.9954049439668458,-3.1330237886008536,-3.1255710568473933
Delphi-EmpiricalBayes1,2015-2016,hhs10,mae,0.270863303030303,0.3273572727272727,0.3997360606060606,0.38673487878787877
Delphi-EmpiricalBayes1,2015-2016,hhs10,log,-2.8071435064860686,-2.9281898256562995,-3.250072180331925,-3.0052915892587055
Delphi-EmpiricalBayes2,2015-2016,hhs10,mae,0.23801930303030305,0.24689315151515154,0.2849095151515152,0.29399906060606074
Delphi-EmpiricalBayes2,2015-2016,hhs10,log,-2.9262603906127276,-2.9446643483342587,-3.1301164744162433,-3.30804567181212
Delphi-EmpiricalFuture,2015-2016,hhs10,mae,0.5060593030303029,0.5141898787878787,0.5149703636363636,0.5185675454545454
Delphi-EmpiricalFuture,2015-2016,hhs10,log,-3.6300073974539973,-3.6324616680825126,-3.6262488463067313,-3.612270183588135
Delphi-EmpiricalTraj,2015-2016,hhs10,mae,0.5060593030303029,0.5141898787878787,0.5149703636363636,0.5185675454545454
Delphi-EmpiricalTraj,2015-2016,hhs10,log,-3.6300073974539973,-3.6324616680825126,-3.6262488463067313,-3.612270183588135
Delphi-Stat,2015-2016,hhs10,mae,0.25355819132658136,0.30626322961301544,0.32120968146730566,0.34884462905775754
Delphi-Stat,2015-2016,hhs10,log,-2.682243478289298,-2.730068880838773,-2.925435653936385,-2.937691091558656
Delphi-Uniform,2015-2016,hhs10,mae,5.408929424242425,5.426150909090909,5.434507151515152,5.450225545454545
Delphi-Uniform,2015-2016,hhs10,log,-5.206148233779969,-5.209983696034381,-5.211942612092834,-5.215197157365651
ReichLab-KCDE,2015-2016,hhs10,mae,0.24619521875000003,0.28866509374999993,0.325612,0.3414096874999999
ReichLab-KCDE,2015-2016,hhs10,log,-2.7505460630896517,-2.8179351850649055,-3.0319847683931953,-3.156421100875499
ReichLab-KDE,2015-2016,hhs10,mae,0.5617611666666668,0.5597284333333334,0.5736498333333334,0.5423098666666667
ReichLab-KDE,2015-2016,hhs10,log,-3.2370590629238163,-3.278848281298146,-3.2636505102859092,-3.232688569785836
ReichLab-SARIMA1,2015-2016,hhs10,mae,0.2902600303030303,0.31164987878787886,0.39956187878787874,0.4233537878787879
ReichLab-SARIMA1,2015-2016,hhs10,log,-2.63739182682409,-2.8702136890191716,-3.042588230454639,-3.122920227290401
ReichLab-SARIMA2,2015-2016,hhs10,mae,0.3579384545454546,0.4549941818181819,0.5748457575757574,0.6275472424242424
ReichLab-SARIMA2,2015-2016,hhs10,log,-2.799822866745024,-3.012878433542051,-3.187009200006237,-3.2197944833347423
CU-BMA,2016-2017,nat,mae,0.5419892857142857,0.45674750000000003,0.5598257142857144,0.6518321428571429
CU-BMA,2016-2017,nat,log,-3.602473917050733,-3.6785166264611324,-3.9573785087986475,-4.145975221739215
CU-EAKFC,2016-2017,nat,mae,0.38253214285714293,0.4164675,0.4791878571428572,0.5850242857142857
CU-EAKFC,2016-2017,nat,log,-3.1910265984232424,-3.580948687545572,-3.7100167865403164,-3.6197942442545474
Delphi-BasisRegression,2016-2017,nat,mae,0.3234772727272726,0.4105981818181818,0.4680372727272727,0.5180371818181818
Delphi-BasisRegression,2016-2017,nat,log,-4.6839820328181565,-4.685585758489048,-4.686747874644836,-4.688845565164853
Delphi-DeltaDensity1,2016-2017,nat,mae,0.195699090909091,0.2952575757575758,0.38473424242424253,0.42642627272727274
Delphi-DeltaDensity1,2016-2017,nat,log,-2.2586689809752514,-2.6318030282206095,-2.946644503591856,-3.0928072153222854
Delphi-DeltaDensity2,2016-2017,nat,mae,0.16027121212121212,0.21082727272727272,0.2842421212121211,0.3539153636363637
Delphi-DeltaDensity2,2016-2017,nat,log,-2.5857247371237495,-2.581273086488979,-2.929605827051514,-2.993673671379977
Delphi-EmpiricalBayes1,2016-2017,nat,mae,0.30526939393939395,0.4636521212121212,0.5396712121212122,0.5485486969696972
Delphi-EmpiricalBayes1,2016-2017,nat,log,-3.9072494180616317,-4.501699016716262,-4.9386300829729,-4.852897738797602
Delphi-EmpiricalBayes2,2016-2017,nat,mae,0.39322151515151516,0.49284787878787856,0.48816212121212127,0.43519960606060604
Delphi-EmpiricalBayes2,2016-2017,nat,log,-4.172356214442153,-4.6539461047792265,-4.973965184102929,-4.5263221401291345
Delphi-EmpiricalFuture,2016-2017,nat,mae,0.5695572727272726,0.5705575757575756,0.5715415151515151,0.571920212121212
Delphi-EmpiricalFuture,2016-2017,nat,log,-3.5179196677444793,-3.509094795095734,-3.499295300902843,-3.486050337100479
Delphi-EmpiricalTraj,2016-2017,nat,mae,0.5695572727272726,0.5705575757575756,0.5715415151515151,0.571920212121212
Delphi-EmpiricalTraj,2016-2017,nat,log,-3.5179196677444793,-3.509094795095734,-3.499295300902843,-3.486050337100479
Delphi-Stat,2016-2017,nat,mae,0.15487685220562994,0.23478181251419153,0.3232669957730328,0.3869581909553928
Delphi-Stat,2016-2017,nat,log,-2.236739646789308,-2.518674551110366,-2.812024368269263,-2.91605673119146
Delphi-Uniform,2016-2017,nat,mae,3.996984545454545,4.000074545454544,4.006169999999999,4.018746272727273
Delphi-Uniform,2016-2017,nat,log,-5.0235946824198665,-5.023992096076967,-5.02505583432956,-5.02717228379854
ReichLab-KCDE,2016-2017,nat,mae,0.2099896875,0.26935218749999995,0.3642959375,0.4093703124999999
ReichLab-KCDE,2016-2017,nat,log,-2.396254086352657,-2.701759772084253,-2.9469792493274114,-2.8691971730285566
ReichLab-KDE,2016-2017,nat,mae,0.5577839999999998,0.561446,0.5588876666666667,0.5616440999999999
ReichLab-KDE,2016-2017,nat,log,-3.3166227070352,-3.3089044641023477,-3.27931314657138,-3.266398850274658
ReichLab-SARIMA1,2016-2017,nat,mae,0.22187666666666672,0.34150848484848495,0.475719696969697,0.586711727272727
ReichLab-SARIMA1,2016-2017,nat,log,-2.3086924578647356,-2.6819624346490594,-2.9730607881133677,-3.171830948763424
ReichLab-SARIMA2,2016-2017,nat,mae,0.27854151515151515,0.3560490909090909,0.47643121212121214,0.5136505151515153
ReichLab-SARIMA2,2016-2017,nat,log,-2.51338448080833,-2.6807682839683022,-2.9628782250210826,-3.10056275548686
CU-BMA,2016-2017,hhs1,mae,0.331590392857143,0.3652530714285714,0.4304853928571429,0.45502639285714286
CU-BMA,2016-2017,hhs1,log,-3.153577447056749,-3.1935581792477876,-3.178531104976769,-3.658608723698088
CU-EAKFC,2016-2017,hhs1,mae,0.27039667857142863,0.3755630714285714,0.4231301785714285,0.46283575000000016
CU-EAKFC,2016-2017,hhs1,log,-2.7312581307398824,-2.916523149698441,-3.475648796252194,-3.4578327974098175
Delphi-BasisRegression,2016-2017,hhs1,mae,0.2847534848484848,0.33461048484848493,0.37846751515151517,0.41084230303030295
Delphi-BasisRegression,2016-2017,hhs1,log,-4.725506510344253,-4.7255839584960695,-4.726541558615477,-4.726852049190754
Delphi-DeltaDensity1,2016-2017,hhs1,mae,0.1958961515151515,0.22376109090909096,0.29469048484848487,0.352037696969697
Delphi-DeltaDensity1,2016-2017,hhs1,log,-2.4183520259968327,-2.5315428865643343,-2.738612521491976,-2.8868451527592884
Delphi-DeltaDensity2,2016-2017,hhs1,mae,0.1670162727272727,0.19574212121212334,0.2538435151515151,0.28935690909091116
Delphi-DeltaDensity2,2016-2017,hhs1,log,-2.3007119849822772,-2.2512813830097076,-2.501378940021461,-2.5978885142218506
Delphi-EmpiricalBayes1,2016-2017,hhs1,mae,0.21883942424242414,0.2766653333333334,0.35295072727272725,0.4172584848484849
Delphi-EmpiricalBayes1,2016-2017,hhs1,log,-2.6203945547440366,-3.384773024561968,-3.7163886497450402,-4.05858563439696
Delphi-EmpiricalBayes2,2016-2017,hhs1,mae,0.2601185757575758,0.3231820606060606,0.3719413939393939,0.3801505454545454
Delphi-EmpiricalBayes2,2016-2017,hhs1,log,-3.0865066614682637,-3.79400902194928,-4.202682968175883,-4.0752689236449795
Delphi-EmpiricalFuture,2016-2017,hhs1,mae,0.41602003030303036,0.41974175757575766,0.42436957575757583,0.4236502424242425
Delphi-EmpiricalFuture,2016-2017,hhs1,log,-3.26366668007595,-3.256092610034998,-3.2431443024445894,-3.2301820731108988
Delphi-EmpiricalTraj,2016-2017,hhs1,mae,0.41602003030303036,0.41974175757575766,0.42436957575757583,0.4236502424242425
Delphi-EmpiricalTraj,2016-2017,hhs1,log,-3.26366668007595,-3.256092610034998,-3.2431443024445894,-3.2301820731108988
Delphi-Stat,2016-2017,hhs1,mae,0.1789257301572771,0.2074504600354335,0.2747437150457562,0.3322698716607204
Delphi-Stat,2016-2017,hhs1,log,-2.3700511124155943,-2.502063568534772,-2.732572804429877,-2.854487566500559
Delphi-Uniform,2016-2017,hhs1,mae,5.03646803030303,5.0357766060606055,5.040239696969695,5.047019636363634
Delphi-Uniform,2016-2017,hhs1,log,-5.147807013100162,-5.147807013100162,-5.14891220492333,-5.1500173967465
ReichLab-KCDE,2016-2017,hhs1,mae,0.17670740624999998,0.21995721875000007,0.296376625,0.33184090625000007
ReichLab-KCDE,2016-2017,hhs1,log,-2.283249736381196,-2.587322749898233,-2.746179075075382,-2.8390145609250403
ReichLab-KDE,2016-2017,hhs1,mae,0.4838576,0.4889861666666667,0.48918826666666676,0.4892234666666668
ReichLab-KDE,2016-2017,hhs1,log,-3.318621735957183,-3.3207570293454247,-3.316076126546616,-3.3106906497631337
ReichLab-SARIMA1,2016-2017,hhs1,mae,0.18773227272727272,0.2802601212121213,0.3939843030303031,0.4530747878787879
ReichLab-SARIMA1,2016-2017,hhs1,log,-2.507623385819674,-2.7808208576279196,-2.994944703546237,-3.1149611422665653
ReichLab-SARIMA2,2016-2017,hhs1,mae,0.18393239393939398,0.21466630303030304,0.23035072727272726,0.23065284848484846
ReichLab-SARIMA2,2016-2017,hhs1,log,-2.560214059412622,-2.7879331778695815,-2.8796081585932907,-2.924068381749905
CU-BMA,2016-2017,hhs2,mae,0.8387907142857144,0.8893903571428572,0.9075825,0.9801710714285716
CU-BMA,2016-2017,hhs2,log,-4.307765053255338,-4.56537641345189,-4.983823805773296,-5.446054069391414
CU-EAKFC,2016-2017,hhs2,mae,0.5854657142857143,0.724865357142857,0.7170003571428569,0.7166060714285712
CU-EAKFC,2016-2017,hhs2,log,-3.9928717701754293,-4.082366059970321,-4.160161603472632,-3.7187974828397086
Delphi-BasisRegression,2016-2017,hhs2,mae,0.8537363636363637,1.0454306060606062,1.2238736363636364,1.3604139393939394
Delphi-BasisRegression,2016-2017,hhs2,log,-4.671231649551171,-4.6795717051750545,-4.687248217492301,-4.693565824899384
Delphi-DeltaDensity1,2016-2017,hhs2,mae,0.5517078787878786,0.8281633333333352,0.9882124242424241,1.1073739393939368
Delphi-DeltaDensity1,2016-2017,hhs2,log,-4.081588206045033,-4.502165523413213,-4.817568241048759,-5.072388839279574
Delphi-DeltaDensity2,2016-2017,hhs2,mae,0.5634478787878786,0.7277827272727254,0.8081730303030303,0.9140030303030304
Delphi-DeltaDensity2,2016-2017,hhs2,log,-5.512750338474792,-4.890510557333232,-4.6521349820776186,-4.505546538323313
Delphi-EmpiricalBayes1,2016-2017,hhs2,mae,0.5768672727272727,0.7473403030303032,0.8313566666666667,0.9380781818181819
Delphi-EmpiricalBayes1,2016-2017,hhs2,log,-4.339108697927577,-4.803780927594153,-5.2271078425096205,-6.036841837883826
Delphi-EmpiricalBayes2,2016-2017,hhs2,mae,1.17203696969697,1.2881566666666668,1.3940112121212123,1.4936672727272728
Delphi-EmpiricalBayes2,2016-2017,hhs2,log,-6.532473014590336,-6.952127237625277,-7.410531899234362,-7.999516782758416
Delphi-EmpiricalFuture,2016-2017,hhs2,mae,1.5741200000000002,1.574307575757576,1.5692481818181818,1.5694248484848485
Delphi-EmpiricalFuture,2016-2017,hhs2,log,-4.343594922077762,-4.343798216943709,-4.342941821878292,-4.340039015451556
Delphi-EmpiricalTraj,2016-2017,hhs2,mae,1.5741200000000002,1.574307575757576,1.5692481818181818,1.5694248484848485
Delphi-EmpiricalTraj,2016-2017,hhs2,log,-4.343594922077762,-4.343798216943709,-4.342941821878292,-4.340039015451556
Delphi-Stat,2016-2017,hhs2,mae,0.47483873100361096,0.710976459302189,0.9201124906578289,1.072368995511347
Delphi-Stat,2016-2017,hhs2,log,-3.459529288907843,-3.7725482119933207,-4.0101191783509815,-4.275004261997152
Delphi-Uniform,2016-2017,hhs2,mae,2.9781581818181806,2.9779706060606053,2.9799996969696965,2.9889139393939392
Delphi-Uniform,2016-2017,hhs2,log,-4.938836607079802,-4.938836607079802,-4.93921295665726,-4.940464693894326
ReichLab-KCDE,2016-2017,hhs2,mae,0.5303109374999999,0.7851359374999999,0.9864403125000001,1.0417812499999999
ReichLab-KCDE,2016-2017,hhs2,log,-3.6088894696014964,-3.8609488322511356,-3.910847326576831,-4.007903694499365
ReichLab-KDE,2016-2017,hhs2,mae,1.703978,1.7143553333333335,1.7109830000000001,1.7051683333333334
ReichLab-KDE,2016-2017,hhs2,log,-4.429706685295597,-4.448021260828155,-4.449542867875739,-4.434802997430683
ReichLab-SARIMA1,2016-2017,hhs2,mae,0.5446684848484846,0.825132424242424,1.0849269696969694,1.2092248484848491
ReichLab-SARIMA1,2016-2017,hhs2,log,-3.459932208427829,-3.7480968940411925,-3.9083028503990755,-4.034411722850316
ReichLab-SARIMA2,2016-2017,hhs2,mae,0.5766072727272729,0.6681851515151516,0.8138118181818181,0.8757587878787878
ReichLab-SARIMA2,2016-2017,hhs2,log,-3.5322021524083254,-3.7378483748232436,-3.883949381899157,-3.9139462669829608
CU-BMA,2016-2017,hhs3,mae,0.5223489642857143,0.4755714285714286,0.46833967857142855,0.5031896785714286
CU-BMA,2016-2017,hhs3,log,-3.3931814292687634,-3.6816869752366514,-3.5093134943875626,-3.498658903851424
CU-EAKFC,2016-2017,hhs3,mae,0.4948996785714286,0.6567464285714285,0.6771382499999999,0.5535796785714286
CU-EAKFC,2016-2017,hhs3,log,-4.962068680719269,-5.402453426318442,-5.519820924232555,-5.431335246352058
Delphi-BasisRegression,2016-2017,hhs3,mae,0.4524588181818181,0.520077909090909,0.5781991818181816,0.6254061818181816
Delphi-BasisRegression,2016-2017,hhs3,log,-4.705649182570864,-4.708490334881101,-4.711132014598626,-4.713538289832972
Delphi-DeltaDensity1,2016-2017,hhs3,mae,0.3341460909090909,0.43887063636363643,0.5161870606060588,0.497046787878788
Delphi-DeltaDensity1,2016-2017,hhs3,log,-2.8946417378686955,-3.0312387369909564,-3.173028583719944,-3.199966986471025
Delphi-DeltaDensity2,2016-2017,hhs3,mae,0.33461942424242425,0.37709427272727275,0.4734428181818182,0.5002837575757576
Delphi-DeltaDensity2,2016-2017,hhs3,log,-2.998921422708821,-2.929048609384856,-3.0869508282727183,-3.136977177842513
Delphi-EmpiricalBayes1,2016-2017,hhs3,mae,0.5317211372866274,0.8747385151515154,1.0834931212121208,0.9272619393939393
Delphi-EmpiricalBayes1,2016-2017,hhs3,log,-3.2368668882284535,-3.6012662395755144,-4.107304848173569,-3.8924706598947623
Delphi-EmpiricalBayes2,2016-2017,hhs3,mae,0.659855787878788,1.0017857878787881,1.312092393939394,1.4962859651909168
Delphi-EmpiricalBayes2,2016-2017,hhs3,log,-4.115059474464284,-5.437525967725462,-6.217795969852919,-6.554081418929926
Delphi-EmpiricalFuture,2016-2017,hhs3,mae,0.5443842727272727,0.5458651818181819,0.5524519090909092,0.5603346666666669
Delphi-EmpiricalFuture,2016-2017,hhs3,log,-3.5860246187595743,-3.573420474274679,-3.55789845663924,-3.5504246564374675
Delphi-EmpiricalTraj,2016-2017,hhs3,mae,0.5443842727272727,0.5458651818181819,0.5524519090909092,0.5603346666666669
Delphi-EmpiricalTraj,2016-2017,hhs3,log,-3.5860246187595743,-3.573420474274679,-3.55789845663924,-3.5504246564374675
Delphi-Stat,2016-2017,hhs3,mae,0.31600492870430397,0.40996197472459,0.49489588628816283,0.48887040236919
Delphi-Stat,2016-2017,hhs3,log,-2.7655709968199456,-3.0087781334849337,-3.188260371177745,-3.2088224510425785
Delphi-Uniform,2016-2017,hhs3,mae,4.212191545454545,4.2136724545454545,4.223289484848484,4.237232848484848
Delphi-Uniform,2016-2017,hhs3,log,-5.053876205318501,-5.053876205318501,-5.0555339712354295,-5.058290247998262
ReichLab-KCDE,2016-2017,hhs3,mae,0.338626875,0.41748409374999995,0.44671034374999996,0.41278821875000005
ReichLab-KCDE,2016-2017,hhs3,log,-2.8929164565053767,-3.124258057753831,-3.3508397298598416,-3.4988992818828333
ReichLab-KDE,2016-2017,hhs3,mae,0.46186936666666667,0.44740603333333334,0.45129510000000006,0.4572891333333332
