component_model_id,season,location,target,weight
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 2,3 wk ahead,0.07373964936356293
LANL-DBMplus,2015/20162019/2020,HHS Region 2,3 wk ahead,0.1475405360835125
Protea-Cheetah,2015/20162019/2020,HHS Region 2,3 wk ahead,0.13236227059961778
Protea-Kudu,2015/20162019/2020,HHS Region 2,3 wk ahead,0.019820964820499404
Protea-Springbok,2015/20162019/2020,HHS Region 2,3 wk ahead,0.27523476868693636
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 2,3 wk ahead,0.03513543514577957
UA-EpiCos,2015/20162019/2020,HHS Region 2,3 wk ahead,0.06377918690442458
CU-BMA,2015/20162019/2020,HHS Region 2,4 wk ahead,0.04356562040776286
FluOutlook-Mech,2015/20162019/2020,HHS Region 2,4 wk ahead,0.05508843602366324
FluOutlook-MechAug,2015/20162019/2020,HHS Region 2,4 wk ahead,0.06163370189538557
FluX-ARLR,2015/20162019/2020,HHS Region 2,4 wk ahead,0.04041847785276571
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 2,4 wk ahead,0.09142204822184641
LANL-DBMplus,2015/20162019/2020,HHS Region 2,4 wk ahead,0.11268131454989777
Protea-Cheetah,2015/20162019/2020,HHS Region 2,4 wk ahead,0.1148170777284712
Protea-Kudu,2015/20162019/2020,HHS Region 2,4 wk ahead,0.02301448289886696
Protea-Springbok,2015/20162019/2020,HHS Region 2,4 wk ahead,0.35270332939274046
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 2,4 wk ahead,0.04279049626136604
UA-EpiCos,2015/20162019/2020,HHS Region 2,4 wk ahead,0.06186501476723376
CU-BMA,2015/20162019/2020,HHS Region 3,Season onset,0.13813520176302418
FluOutlook-Mech,2015/20162019/2020,HHS Region 3,Season onset,0.02213992351450623
FluOutlook-MechAug,2015/20162019/2020,HHS Region 3,Season onset,0.02200639628974342
FluX-ARLR,2015/20162019/2020,HHS Region 3,Season onset,0.009089503010338423
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 3,Season onset,0.043850540070531914
LANL-DBMplus,2015/20162019/2020,HHS Region 3,Season onset,0.2878744255931622
Protea-Cheetah,2015/20162019/2020,HHS Region 3,Season onset,0.12077193587616256
Protea-Kudu,2015/20162019/2020,HHS Region 3,Season onset,0.009493309716607716
Protea-Springbok,2015/20162019/2020,HHS Region 3,Season onset,0.3156268421180886
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 3,Season onset,0.01304929984924199
UA-EpiCos,2015/20162019/2020,HHS Region 3,Season onset,0.01796262219859272
CU-BMA,2015/20162019/2020,HHS Region 3,Season peak week,0.13315661673888446
FluOutlook-Mech,2015/20162019/2020,HHS Region 3,Season peak week,0.057932075789604395
FluOutlook-MechAug,2015/20162019/2020,HHS Region 3,Season peak week,0.0616968468909279
FluX-ARLR,2015/20162019/2020,HHS Region 3,Season peak week,0.010547461236838281
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 3,Season peak week,0.024956097331692385
LANL-DBMplus,2015/20162019/2020,HHS Region 3,Season peak week,0.5032271844426691
Protea-Cheetah,2015/20162019/2020,HHS Region 3,Season peak week,0.07717449011101399
Protea-Kudu,2015/20162019/2020,HHS Region 3,Season peak week,0.01378859805767768
Protea-Springbok,2015/20162019/2020,HHS Region 3,Season peak week,0.08017489580045631
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 3,Season peak week,0.021565117133215583
UA-EpiCos,2015/20162019/2020,HHS Region 3,Season peak week,0.015780616467019858
CU-BMA,2015/20162019/2020,HHS Region 3,Season peak percentage,0.04768878584602772
FluOutlook-Mech,2015/20162019/2020,HHS Region 3,Season peak percentage,0.019852284245527946
FluOutlook-MechAug,2015/20162019/2020,HHS Region 3,Season peak percentage,0.026153415382217486
FluX-ARLR,2015/20162019/2020,HHS Region 3,Season peak percentage,0.012578629226956689
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 3,Season peak percentage,0.02561414819832047
LANL-DBMplus,2015/20162019/2020,HHS Region 3,Season peak percentage,0.39710718694706676
Protea-Cheetah,2015/20162019/2020,HHS Region 3,Season peak percentage,0.078974901530847
Protea-Kudu,2015/20162019/2020,HHS Region 3,Season peak percentage,0.02189222366043246
Protea-Springbok,2015/20162019/2020,HHS Region 3,Season peak percentage,0.27656000691549476
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 3,Season peak percentage,0.043547524759756734
UA-EpiCos,2015/20162019/2020,HHS Region 3,Season peak percentage,0.050030893287352086
CU-BMA,2015/20162019/2020,HHS Region 3,1 wk ahead,0.02711375142674585
FluOutlook-Mech,2015/20162019/2020,HHS Region 3,1 wk ahead,0.09596853927378685
FluOutlook-MechAug,2015/20162019/2020,HHS Region 3,1 wk ahead,0.13522915887861484
FluX-ARLR,2015/20162019/2020,HHS Region 3,1 wk ahead,0.023316072655200467
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 3,1 wk ahead,0.025247528409891907
LANL-DBMplus,2015/20162019/2020,HHS Region 3,1 wk ahead,0.2318189508071707
Protea-Cheetah,2015/20162019/2020,HHS Region 3,1 wk ahead,0.1473623567134913
Protea-Kudu,2015/20162019/2020,HHS Region 3,1 wk ahead,0.017735234171760424
Protea-Springbok,2015/20162019/2020,HHS Region 3,1 wk ahead,0.16104367152727242
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 3,1 wk ahead,0.06540473854656906
UA-EpiCos,2015/20162019/2020,HHS Region 3,1 wk ahead,0.0697599975894961
CU-BMA,2015/20162019/2020,HHS Region 3,2 wk ahead,0.03344754773572333
FluOutlook-Mech,2015/20162019/2020,HHS Region 3,2 wk ahead,0.07887845383331989
FluOutlook-MechAug,2015/20162019/2020,HHS Region 3,2 wk ahead,0.13825868121489096
FluX-ARLR,2015/20162019/2020,HHS Region 3,2 wk ahead,0.020185931661386353
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 3,2 wk ahead,0.034041266797473796
LANL-DBMplus,2015/20162019/2020,HHS Region 3,2 wk ahead,0.12574856274671706
Protea-Cheetah,2015/20162019/2020,HHS Region 3,2 wk ahead,0.15016711737753805
Protea-Kudu,2015/20162019/2020,HHS Region 3,2 wk ahead,0.02786548517879554
Protea-Springbok,2015/20162019/2020,HHS Region 3,2 wk ahead,0.20252713647193274
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 3,2 wk ahead,0.10824214768543591
UA-EpiCos,2015/20162019/2020,HHS Region 3,2 wk ahead,0.08063766929678633
CU-BMA,2015/20162019/2020,HHS Region 3,3 wk ahead,0.05180054001252974
FluOutlook-Mech,2015/20162019/2020,HHS Region 3,3 wk ahead,0.05137499613092852
FluOutlook-MechAug,2015/20162019/2020,HHS Region 3,3 wk ahead,0.13446654278382064
FluX-ARLR,2015/20162019/2020,HHS Region 3,3 wk ahead,0.018314186964756236
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 3,3 wk ahead,0.044098747838966786
LANL-DBMplus,2015/20162019/2020,HHS Region 3,3 wk ahead,0.09426823962444712
Protea-Cheetah,2015/20162019/2020,HHS Region 3,3 wk ahead,0.14354225878678545
Protea-Kudu,2015/20162019/2020,HHS Region 3,3 wk ahead,0.04000363757785352
Protea-Springbok,2015/20162019/2020,HHS Region 3,3 wk ahead,0.2074626631223588
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 3,3 wk ahead,0.16307612866197072
UA-EpiCos,2015/20162019/2020,HHS Region 3,3 wk ahead,0.051592058495582495
CU-BMA,2015/20162019/2020,HHS Region 3,4 wk ahead,0.030533506695970984
FluOutlook-Mech,2015/20162019/2020,HHS Region 3,4 wk ahead,0.05805318370007146
FluOutlook-MechAug,2015/20162019/2020,HHS Region 3,4 wk ahead,0.08053868400807698
FluX-ARLR,2015/20162019/2020,HHS Region 3,4 wk ahead,0.017772068861304217
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 3,4 wk ahead,0.04931393352129816
LANL-DBMplus,2015/20162019/2020,HHS Region 3,4 wk ahead,0.06543566197030602
Protea-Cheetah,2015/20162019/2020,HHS Region 3,4 wk ahead,0.1492393799826932
Protea-Kudu,2015/20162019/2020,HHS Region 3,4 wk ahead,0.05916607959015307
Protea-Springbok,2015/20162019/2020,HHS Region 3,4 wk ahead,0.2075490613484377
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 3,4 wk ahead,0.20465180040125672
UA-EpiCos,2015/20162019/2020,HHS Region 3,4 wk ahead,0.07774663992043156
CU-BMA,2015/20162019/2020,HHS Region 4,Season onset,0.23797412376786015
FluOutlook-Mech,2015/20162019/2020,HHS Region 4,Season onset,0.0317155120076695
FluOutlook-MechAug,2015/20162019/2020,HHS Region 4,Season onset,0.04180300102586864
FluX-ARLR,2015/20162019/2020,HHS Region 4,Season onset,0.010533884160544618
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 4,Season onset,0.10701643501303192
LANL-DBMplus,2015/20162019/2020,HHS Region 4,Season onset,0.06485304396701733
Protea-Cheetah,2015/20162019/2020,HHS Region 4,Season onset,0.13619524576230768
Protea-Kudu,2015/20162019/2020,HHS Region 4,Season onset,0.016400347416395678
Protea-Springbok,2015/20162019/2020,HHS Region 4,Season onset,0.28274717395774096
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 4,Season onset,0.044004427632141165
UA-EpiCos,2015/20162019/2020,HHS Region 4,Season onset,0.02675680528942251
CU-BMA,2015/20162019/2020,HHS Region 4,Season peak week,0.09925019287395262
FluOutlook-Mech,2015/20162019/2020,HHS Region 4,Season peak week,0.03204875857814147
FluOutlook-MechAug,2015/20162019/2020,HHS Region 4,Season peak week,0.047014537918431576
FluX-ARLR,2015/20162019/2020,HHS Region 4,Season peak week,0.010145334637428421
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 4,Season peak week,0.026421869465077772
LANL-DBMplus,2015/20162019/2020,HHS Region 4,Season peak week,0.5653359459431762
Protea-Cheetah,2015/20162019/2020,HHS Region 4,Season peak week,0.08305065207342455
Protea-Kudu,2015/20162019/2020,HHS Region 4,Season peak week,0.015120762880599405
Protea-Springbok,2015/20162019/2020,HHS Region 4,Season peak week,0.07558369123833686
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 4,Season peak week,0.031993993734642706
UA-EpiCos,2015/20162019/2020,HHS Region 4,Season peak week,0.014034260656788427
CU-BMA,2015/20162019/2020,HHS Region 4,Season peak percentage,0.16078209851387606
FluOutlook-Mech,2015/20162019/2020,HHS Region 4,Season peak percentage,0.05844763577522445
FluOutlook-MechAug,2015/20162019/2020,HHS Region 4,Season peak percentage,0.045571725806503274
FluX-ARLR,2015/20162019/2020,HHS Region 4,Season peak percentage,0.01330417285810765
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 4,Season peak percentage,0.022173259985265936
LANL-DBMplus,2015/20162019/2020,HHS Region 4,Season peak percentage,0.5304704504908366
Protea-Cheetah,2015/20162019/2020,HHS Region 4,Season peak percentage,0.02843517549019786
Protea-Kudu,2015/20162019/2020,HHS Region 4,Season peak percentage,0.0134124045443059
Protea-Springbok,2015/20162019/2020,HHS Region 4,Season peak percentage,0.08804025970638037
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 4,Season peak percentage,0.01757384130249512
UA-EpiCos,2015/20162019/2020,HHS Region 4,Season peak percentage,0.0217889755268068
CU-BMA,2015/20162019/2020,HHS Region 4,1 wk ahead,0.07110246242348893
FluOutlook-Mech,2015/20162019/2020,HHS Region 4,1 wk ahead,0.03186598219359847
FluOutlook-MechAug,2015/20162019/2020,HHS Region 4,1 wk ahead,0.08804234857147136
FluX-ARLR,2015/20162019/2020,HHS Region 4,1 wk ahead,0.02762844409048842
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 4,1 wk ahead,0.021844711592184568
LANL-DBMplus,2015/20162019/2020,HHS Region 4,1 wk ahead,0.1719065036412001
Protea-Cheetah,2015/20162019/2020,HHS Region 4,1 wk ahead,0.22288963384757826
Protea-Kudu,2015/20162019/2020,HHS Region 4,1 wk ahead,0.014130398417139218
Protea-Springbok,2015/20162019/2020,HHS Region 4,1 wk ahead,0.2724135008097657
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 4,1 wk ahead,0.03437892384367049
UA-EpiCos,2015/20162019/2020,HHS Region 4,1 wk ahead,0.043797090569414526
CU-BMA,2015/20162019/2020,HHS Region 4,2 wk ahead,0.10561628196084183
FluOutlook-Mech,2015/20162019/2020,HHS Region 4,2 wk ahead,0.028551173845770158
FluOutlook-MechAug,2015/20162019/2020,HHS Region 4,2 wk ahead,0.11798150181218722
FluX-ARLR,2015/20162019/2020,HHS Region 4,2 wk ahead,0.020283704807662783
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 4,2 wk ahead,0.03201638453652822
LANL-DBMplus,2015/20162019/2020,HHS Region 4,2 wk ahead,0.07013573786037879
Protea-Cheetah,2015/20162019/2020,HHS Region 4,2 wk ahead,0.20429044668570281
Protea-Kudu,2015/20162019/2020,HHS Region 4,2 wk ahead,0.018734425931121675
Protea-Springbok,2015/20162019/2020,HHS Region 4,2 wk ahead,0.28420537706046883
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 4,2 wk ahead,0.05315478617297065
UA-EpiCos,2015/20162019/2020,HHS Region 4,2 wk ahead,0.065030179326367
CU-BMA,2015/20162019/2020,HHS Region 4,3 wk ahead,0.07944087961245912
FluOutlook-Mech,2015/20162019/2020,HHS Region 4,3 wk ahead,0.03031107113255843
FluOutlook-MechAug,2015/20162019/2020,HHS Region 4,3 wk ahead,0.07758276009968058
FluX-ARLR,2015/20162019/2020,HHS Region 4,3 wk ahead,0.01956882135752736
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 4,3 wk ahead,0.041439999762199524
LANL-DBMplus,2015/20162019/2020,HHS Region 4,3 wk ahead,0.08015065167915746
Protea-Cheetah,2015/20162019/2020,HHS Region 4,3 wk ahead,0.17204845104259114
Protea-Kudu,2015/20162019/2020,HHS Region 4,3 wk ahead,0.022619593406338654
Protea-Springbok,2015/20162019/2020,HHS Region 4,3 wk ahead,0.2792073078584851
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 4,3 wk ahead,0.12799416587426216
UA-EpiCos,2015/20162019/2020,HHS Region 4,3 wk ahead,0.06963629817474058
CU-BMA,2015/20162019/2020,HHS Region 4,4 wk ahead,0.08213975865552568
FluOutlook-Mech,2015/20162019/2020,HHS Region 4,4 wk ahead,0.037678292789574186
FluOutlook-MechAug,2015/20162019/2020,HHS Region 4,4 wk ahead,0.05111475978262175
FluX-ARLR,2015/20162019/2020,HHS Region 4,4 wk ahead,0.01817730799179197
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 4,4 wk ahead,0.05047731747634674
LANL-DBMplus,2015/20162019/2020,HHS Region 4,4 wk ahead,0.0746862148319501
Protea-Cheetah,2015/20162019/2020,HHS Region 4,4 wk ahead,0.14970606857420166
Protea-Kudu,2015/20162019/2020,HHS Region 4,4 wk ahead,0.029871313859486978
Protea-Springbok,2015/20162019/2020,HHS Region 4,4 wk ahead,0.30954974880949687
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 4,4 wk ahead,0.1188605648149094
UA-EpiCos,2015/20162019/2020,HHS Region 4,4 wk ahead,0.07773865241409475
CU-BMA,2015/20162019/2020,HHS Region 5,Season onset,0.14423056969668754
FluOutlook-Mech,2015/20162019/2020,HHS Region 5,Season onset,0.05070892875621472
FluOutlook-MechAug,2015/20162019/2020,HHS Region 5,Season onset,0.13407412630432522
FluX-ARLR,2015/20162019/2020,HHS Region 5,Season onset,0.011600689292050392
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 5,Season onset,0.06668715143815966
LANL-DBMplus,2015/20162019/2020,HHS Region 5,Season onset,0.15469883551126395
Protea-Cheetah,2015/20162019/2020,HHS Region 5,Season onset,0.1642355559307982
Protea-Kudu,2015/20162019/2020,HHS Region 5,Season onset,0.017079510914127478
Protea-Springbok,2015/20162019/2020,HHS Region 5,Season onset,0.22457910024554403
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 5,Season onset,0.009499114492546978
UA-EpiCos,2015/20162019/2020,HHS Region 5,Season onset,0.02260641741828203
CU-BMA,2015/20162019/2020,HHS Region 5,Season peak week,0.08511076619089833
FluOutlook-Mech,2015/20162019/2020,HHS Region 5,Season peak week,0.01707498776837518
FluOutlook-MechAug,2015/20162019/2020,HHS Region 5,Season peak week,0.017792502014855775
FluX-ARLR,2015/20162019/2020,HHS Region 5,Season peak week,0.011059178192231804
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 5,Season peak week,0.03199883458458833
LANL-DBMplus,2015/20162019/2020,HHS Region 5,Season peak week,0.37649179736856986
Protea-Cheetah,2015/20162019/2020,HHS Region 5,Season peak week,0.2726282570294779
Protea-Kudu,2015/20162019/2020,HHS Region 5,Season peak week,0.015777207573961706
Protea-Springbok,2015/20162019/2020,HHS Region 5,Season peak week,0.12657489946305311
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 5,Season peak week,0.027907001685451047
UA-EpiCos,2015/20162019/2020,HHS Region 5,Season peak week,0.017584568128536836
CU-BMA,2015/20162019/2020,HHS Region 5,Season peak percentage,0.04684919126072697
FluOutlook-Mech,2015/20162019/2020,HHS Region 5,Season peak percentage,0.029548926078580787
FluOutlook-MechAug,2015/20162019/2020,HHS Region 5,Season peak percentage,0.037194700570798434
FluX-ARLR,2015/20162019/2020,HHS Region 5,Season peak percentage,0.010611736304295823
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 5,Season peak percentage,0.030639736792067197
LANL-DBMplus,2015/20162019/2020,HHS Region 5,Season peak percentage,0.4756606535334769
Protea-Cheetah,2015/20162019/2020,HHS Region 5,Season peak percentage,0.11587966403406103
Protea-Kudu,2015/20162019/2020,HHS Region 5,Season peak percentage,0.031353397089771605
Protea-Springbok,2015/20162019/2020,HHS Region 5,Season peak percentage,0.13000996984873697
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 5,Season peak percentage,0.03111317204087971
UA-EpiCos,2015/20162019/2020,HHS Region 5,Season peak percentage,0.0611388524466045
CU-BMA,2015/20162019/2020,HHS Region 5,1 wk ahead,0.020771675455785024
FluOutlook-Mech,2015/20162019/2020,HHS Region 5,1 wk ahead,0.04362321614691329
FluOutlook-MechAug,2015/20162019/2020,HHS Region 5,1 wk ahead,0.04092906362067426
FluX-ARLR,2015/20162019/2020,HHS Region 5,1 wk ahead,0.018492676957681406
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 5,1 wk ahead,0.016369886903311447
LANL-DBMplus,2015/20162019/2020,HHS Region 5,1 wk ahead,0.4155209220498586
Protea-Cheetah,2015/20162019/2020,HHS Region 5,1 wk ahead,0.18082005826485095
Protea-Kudu,2015/20162019/2020,HHS Region 5,1 wk ahead,0.014810312958140592
Protea-Springbok,2015/20162019/2020,HHS Region 5,1 wk ahead,0.19658324720684378
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 5,1 wk ahead,0.020992472436353094
UA-EpiCos,2015/20162019/2020,HHS Region 5,1 wk ahead,0.031086467999587593
CU-BMA,2015/20162019/2020,HHS Region 5,2 wk ahead,0.03713418821122337
FluOutlook-Mech,2015/20162019/2020,HHS Region 5,2 wk ahead,0.043330030609051724
FluOutlook-MechAug,2015/20162019/2020,HHS Region 5,2 wk ahead,0.09906506909035774
FluX-ARLR,2015/20162019/2020,HHS Region 5,2 wk ahead,0.01830397875022952
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 5,2 wk ahead,0.022870137998326073
LANL-DBMplus,2015/20162019/2020,HHS Region 5,2 wk ahead,0.09806131606575429
Protea-Cheetah,2015/20162019/2020,HHS Region 5,2 wk ahead,0.2316980283421302
Protea-Kudu,2015/20162019/2020,HHS Region 5,2 wk ahead,0.020685527266117432
Protea-Springbok,2015/20162019/2020,HHS Region 5,2 wk ahead,0.34033422774750377
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 5,2 wk ahead,0.035374310297801456
UA-EpiCos,2015/20162019/2020,HHS Region 5,2 wk ahead,0.053143185621504455
CU-BMA,2015/20162019/2020,HHS Region 5,3 wk ahead,0.038289288407987565
FluOutlook-Mech,2015/20162019/2020,HHS Region 5,3 wk ahead,0.05682078224989458
FluOutlook-MechAug,2015/20162019/2020,HHS Region 5,3 wk ahead,0.07338904431674122
FluX-ARLR,2015/20162019/2020,HHS Region 5,3 wk ahead,0.017293346125115912
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 5,3 wk ahead,0.02700266080886486
LANL-DBMplus,2015/20162019/2020,HHS Region 5,3 wk ahead,0.08045308816064749
Protea-Cheetah,2015/20162019/2020,HHS Region 5,3 wk ahead,0.20178970559132484
Protea-Kudu,2015/20162019/2020,HHS Region 5,3 wk ahead,0.02668712726895975
Protea-Springbok,2015/20162019/2020,HHS Region 5,3 wk ahead,0.3638195194200521
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 5,3 wk ahead,0.06012855238651646
UA-EpiCos,2015/20162019/2020,HHS Region 5,3 wk ahead,0.054326885263895106
CU-BMA,2015/20162019/2020,HHS Region 5,4 wk ahead,0.046689985966908196
FluOutlook-Mech,2015/20162019/2020,HHS Region 5,4 wk ahead,0.07351402981311553
FluOutlook-MechAug,2015/20162019/2020,HHS Region 5,4 wk ahead,0.07511869145755908
FluX-ARLR,2015/20162019/2020,HHS Region 5,4 wk ahead,0.01797165760115216
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 5,4 wk ahead,0.02963704882297091
LANL-DBMplus,2015/20162019/2020,HHS Region 5,4 wk ahead,0.06145278982166394
Protea-Cheetah,2015/20162019/2020,HHS Region 5,4 wk ahead,0.18009156553823757
Protea-Kudu,2015/20162019/2020,HHS Region 5,4 wk ahead,0.03682529854834657
Protea-Springbok,2015/20162019/2020,HHS Region 5,4 wk ahead,0.3619322191749011
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 5,4 wk ahead,0.07546736076973158
UA-EpiCos,2015/20162019/2020,HHS Region 5,4 wk ahead,0.04129935248541354
CU-BMA,2015/20162019/2020,HHS Region 6,Season onset,0.03462969559671155
FluOutlook-Mech,2015/20162019/2020,HHS Region 6,Season onset,0.015125000884579944
FluOutlook-MechAug,2015/20162019/2020,HHS Region 6,Season onset,0.013517733353635606
FluX-ARLR,2015/20162019/2020,HHS Region 6,Season onset,0.009079229031820455
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 6,Season onset,0.057239536038218485
LANL-DBMplus,2015/20162019/2020,HHS Region 6,Season onset,0.09431636469343893
Protea-Cheetah,2015/20162019/2020,HHS Region 6,Season onset,0.15004744209403348
Protea-Kudu,2015/20162019/2020,HHS Region 6,Season onset,0.009847710523039857
Protea-Springbok,2015/20162019/2020,HHS Region 6,Season onset,0.5888999395066172
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 6,Season onset,0.010826006800999394
UA-EpiCos,2015/20162019/2020,HHS Region 6,Season onset,0.016471341476904967
CU-BMA,2015/20162019/2020,HHS Region 6,Season peak week,0.08176357145834812
FluOutlook-Mech,2015/20162019/2020,HHS Region 6,Season peak week,0.03280366012459481
FluOutlook-MechAug,2015/20162019/2020,HHS Region 6,Season peak week,0.03416510398085881
FluX-ARLR,2015/20162019/2020,HHS Region 6,Season peak week,0.010489068237841315
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 6,Season peak week,0.06201310658194476
LANL-DBMplus,2015/20162019/2020,HHS Region 6,Season peak week,0.4744271734838773
Protea-Cheetah,2015/20162019/2020,HHS Region 6,Season peak week,0.08523024571437089
Protea-Kudu,2015/20162019/2020,HHS Region 6,Season peak week,0.01252233038822891
Protea-Springbok,2015/20162019/2020,HHS Region 6,Season peak week,0.15117760098203498
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 6,Season peak week,0.03875164331306627
UA-EpiCos,2015/20162019/2020,HHS Region 6,Season peak week,0.016656495734833774
CU-BMA,2015/20162019/2020,HHS Region 6,Season peak percentage,0.051422370502526675
FluOutlook-Mech,2015/20162019/2020,HHS Region 6,Season peak percentage,0.04352607944113448
FluOutlook-MechAug,2015/20162019/2020,HHS Region 6,Season peak percentage,0.04901292290587832
FluX-ARLR,2015/20162019/2020,HHS Region 6,Season peak percentage,0.018136634706864833
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 6,Season peak percentage,0.03211686086046633
LANL-DBMplus,2015/20162019/2020,HHS Region 6,Season peak percentage,0.5105021585978624
Protea-Cheetah,2015/20162019/2020,HHS Region 6,Season peak percentage,0.08607559517593043
Protea-Kudu,2015/20162019/2020,HHS Region 6,Season peak percentage,0.02704020481700875
Protea-Springbok,2015/20162019/2020,HHS Region 6,Season peak percentage,0.14477731393023574
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 6,Season peak percentage,0.015781947794648962
UA-EpiCos,2015/20162019/2020,HHS Region 6,Season peak percentage,0.021607911267442808
CU-BMA,2015/20162019/2020,HHS Region 6,1 wk ahead,0.02948633856823952
FluOutlook-Mech,2015/20162019/2020,HHS Region 6,1 wk ahead,0.03808077121083316
FluOutlook-MechAug,2015/20162019/2020,HHS Region 6,1 wk ahead,0.08701578904744581
FluX-ARLR,2015/20162019/2020,HHS Region 6,1 wk ahead,0.04142936478724902
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 6,1 wk ahead,0.04538863775839359
LANL-DBMplus,2015/20162019/2020,HHS Region 6,1 wk ahead,0.21069588965792319
Protea-Cheetah,2015/20162019/2020,HHS Region 6,1 wk ahead,0.16974561749787084
Protea-Kudu,2015/20162019/2020,HHS Region 6,1 wk ahead,0.01429174362978806
Protea-Springbok,2015/20162019/2020,HHS Region 6,1 wk ahead,0.19236907968440098
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 6,1 wk ahead,0.01295067541095356
UA-EpiCos,2015/20162019/2020,HHS Region 6,1 wk ahead,0.15854609274690232
CU-BMA,2015/20162019/2020,HHS Region 6,2 wk ahead,0.04168134591348035
FluOutlook-Mech,2015/20162019/2020,HHS Region 6,2 wk ahead,0.0400397915470374
FluOutlook-MechAug,2015/20162019/2020,HHS Region 6,2 wk ahead,0.06777337376511093
FluX-ARLR,2015/20162019/2020,HHS Region 6,2 wk ahead,0.026167581454542312
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 6,2 wk ahead,0.0977798444974126
LANL-DBMplus,2015/20162019/2020,HHS Region 6,2 wk ahead,0.11922722985159429
Protea-Cheetah,2015/20162019/2020,HHS Region 6,2 wk ahead,0.17949863981659145
Protea-Kudu,2015/20162019/2020,HHS Region 6,2 wk ahead,0.017192362508252776
Protea-Springbok,2015/20162019/2020,HHS Region 6,2 wk ahead,0.26081476823562927
ReichLab-KCDE_NB,2015/20162019/2020,HHS Region 6,2 wk ahead,0.016415201913760787
UA-EpiCos,2015/20162019/2020,HHS Region 6,2 wk ahead,0.1334098604965877
CU-BMA,2015/20162019/2020,HHS Region 6,3 wk ahead,0.036095885160999756
FluOutlook-Mech,2015/20162019/2020,HHS Region 6,3 wk ahead,0.052121676141481145
FluOutlook-MechAug,2015/20162019/2020,HHS Region 6,3 wk ahead,0.04796768307477694
FluX-ARLR,2015/20162019/2020,HHS Region 6,3 wk ahead,0.020599747589447395
FluX-FluX_LSTM,2015/20162019/2020,HHS Region 6,3 wk ahead,0.09266007338755924
LANL-DBMplus,2015/20162019/2020,HHS Region 6,3 wk ahead,0.1422289038446316
Protea-Cheetah,2015/20162019/2020,HHS Region 6,3 wk ahead,0.1758722163769665
Protea-Kudu,2015/20162019/2020,HHS Region 6,3 wk ahead,0.021593411455426453
Protea-Springbok,2015/20162019/2020,HHS Region 6,3 wk ahead,0.3212931195411344
