component_model_id,season,location,target,weight
CU-RHF_SIRS,2014/2015,HHS Region 6,1 wk ahead,0.014000455171698907
Delphi-BasisRegression,2014/2015,HHS Region 6,1 wk ahead,0.09558328888565738
Delphi-DeltaDensity1,2014/2015,HHS Region 6,1 wk ahead,0.019499430474666433
Delphi-DeltaDensity2,2014/2015,HHS Region 6,1 wk ahead,0.019749525359770117
Delphi-EmpiricalFuture,2014/2015,HHS Region 6,1 wk ahead,0.007321404176776591
Delphi-EmpiricalTraj,2014/2015,HHS Region 6,1 wk ahead,0.004224386150219749
Delphi-Uniform,2014/2015,HHS Region 6,1 wk ahead,0.003919551341007709
FluOutlook-Mech,2014/2015,HHS Region 6,1 wk ahead,0.023632696005193028
FluOutlook-MechAug,2014/2015,HHS Region 6,1 wk ahead,0.19025898100459715
FluX-ARLR,2014/2015,HHS Region 6,1 wk ahead,0.016654495542702537
FluX-FluX_LSTM,2014/2015,HHS Region 6,1 wk ahead,0.011924954534478035
LANL-DBMplus,2014/2015,HHS Region 6,1 wk ahead,0.24864562438545804
Protea-Cheetah,2014/2015,HHS Region 6,1 wk ahead,0.01971714168452801
Protea-Kudu,2014/2015,HHS Region 6,1 wk ahead,0.004237479316156046
Protea-Springbok,2014/2015,HHS Region 6,1 wk ahead,0.021678566699934565
ReichLab-KCDE_NB,2014/2015,HHS Region 6,1 wk ahead,0.003970017277636317
ReichLab-KCDE_PHB,2014/2015,HHS Region 6,1 wk ahead,0.003981304219894164
ReichLab-KDE,2014/2015,HHS Region 6,1 wk ahead,0.003929043538059551
ReichLab-SARIMA1,2014/2015,HHS Region 6,1 wk ahead,0.005267393394588333
ReichLab-SARIMA2,2014/2015,HHS Region 6,1 wk ahead,0.005323071000192212
UA-EpiCos,2014/2015,HHS Region 6,1 wk ahead,0.19957160502782972
CU-BMA,2014/2015,HHS Region 6,2 wk ahead,0.007033220578221995
CU-EAKFC_SEIRS,2014/2015,HHS Region 6,2 wk ahead,0.01896240038228011
CU-EAKFC_SIRS,2014/2015,HHS Region 6,2 wk ahead,0.009853833023907365
CU-EKF_SEIRS,2014/2015,HHS Region 6,2 wk ahead,0.2354464781959947
CU-EKF_SIRS,2014/2015,HHS Region 6,2 wk ahead,0.0184220447232146
CU-RHF_SEIRS,2014/2015,HHS Region 6,2 wk ahead,0.07297473980237372
CU-RHF_SIRS,2014/2015,HHS Region 6,2 wk ahead,0.01309767925892989
Delphi-BasisRegression,2014/2015,HHS Region 6,2 wk ahead,0.012199776319546092
Delphi-DeltaDensity1,2014/2015,HHS Region 6,2 wk ahead,0.04889889610366371
Delphi-DeltaDensity2,2014/2015,HHS Region 6,2 wk ahead,0.164899070986691
Delphi-EmpiricalFuture,2014/2015,HHS Region 6,2 wk ahead,0.004788932998297706
Delphi-EmpiricalTraj,2014/2015,HHS Region 6,2 wk ahead,0.004788021106101771
Delphi-Uniform,2014/2015,HHS Region 6,2 wk ahead,0.004511077834977163
FluOutlook-Mech,2014/2015,HHS Region 6,2 wk ahead,0.021359287374575958
FluOutlook-MechAug,2014/2015,HHS Region 6,2 wk ahead,0.14023117337974406
FluX-ARLR,2014/2015,HHS Region 6,2 wk ahead,0.006220764882303688
FluX-FluX_LSTM,2014/2015,HHS Region 6,2 wk ahead,0.051954482270105275
LANL-DBMplus,2014/2015,HHS Region 6,2 wk ahead,0.04175709178642838
Protea-Cheetah,2014/2015,HHS Region 6,2 wk ahead,0.01357700371289332
Protea-Kudu,2014/2015,HHS Region 6,2 wk ahead,0.004684055708899139
Protea-Springbok,2014/2015,HHS Region 6,2 wk ahead,0.016418933995109717
ReichLab-KCDE_NB,2014/2015,HHS Region 6,2 wk ahead,0.004398319421138099
ReichLab-KCDE_PHB,2014/2015,HHS Region 6,2 wk ahead,0.004408621546643381
ReichLab-KDE,2014/2015,HHS Region 6,2 wk ahead,0.004176656770571451
ReichLab-SARIMA1,2014/2015,HHS Region 6,2 wk ahead,0.005052267373141466
ReichLab-SARIMA2,2014/2015,HHS Region 6,2 wk ahead,0.006008983769860526
UA-EpiCos,2014/2015,HHS Region 6,2 wk ahead,0.06387618669438548
CU-BMA,2014/2015,HHS Region 6,3 wk ahead,0.005851210425573056
CU-EAKFC_SEIRS,2014/2015,HHS Region 6,3 wk ahead,0.025668051988015705
CU-EAKFC_SIRS,2014/2015,HHS Region 6,3 wk ahead,0.00899409951043864
CU-EKF_SEIRS,2014/2015,HHS Region 6,3 wk ahead,0.16402432950900853
CU-EKF_SIRS,2014/2015,HHS Region 6,3 wk ahead,0.01572142173839272
CU-RHF_SEIRS,2014/2015,HHS Region 6,3 wk ahead,0.1473731991395495
CU-RHF_SIRS,2014/2015,HHS Region 6,3 wk ahead,0.017413460745842903
Delphi-BasisRegression,2014/2015,HHS Region 6,3 wk ahead,0.02017985063532581
Delphi-DeltaDensity1,2014/2015,HHS Region 6,3 wk ahead,0.015002856349401865
Delphi-DeltaDensity2,2014/2015,HHS Region 6,3 wk ahead,0.23247683818546067
Delphi-EmpiricalFuture,2014/2015,HHS Region 6,3 wk ahead,0.005141518724316879
Delphi-EmpiricalTraj,2014/2015,HHS Region 6,3 wk ahead,0.00514828271024702
Delphi-Uniform,2014/2015,HHS Region 6,3 wk ahead,0.004578546255881087
FluOutlook-Mech,2014/2015,HHS Region 6,3 wk ahead,0.06327417886604483
FluOutlook-MechAug,2014/2015,HHS Region 6,3 wk ahead,0.08898264240570619
FluX-ARLR,2014/2015,HHS Region 6,3 wk ahead,0.005009246966188091
FluX-FluX_LSTM,2014/2015,HHS Region 6,3 wk ahead,0.051741001791565065
LANL-DBMplus,2014/2015,HHS Region 6,3 wk ahead,0.018957344174879504
Protea-Cheetah,2014/2015,HHS Region 6,3 wk ahead,0.01569270488869099
Protea-Kudu,2014/2015,HHS Region 6,3 wk ahead,0.004981779285428554
Protea-Springbok,2014/2015,HHS Region 6,3 wk ahead,0.03038362768796131
ReichLab-KCDE_NB,2014/2015,HHS Region 6,3 wk ahead,0.004707833705931476
ReichLab-KCDE_PHB,2014/2015,HHS Region 6,3 wk ahead,0.004705008512799467
ReichLab-KDE,2014/2015,HHS Region 6,3 wk ahead,0.004321979312218723
ReichLab-SARIMA1,2014/2015,HHS Region 6,3 wk ahead,0.004801583978771822
ReichLab-SARIMA2,2014/2015,HHS Region 6,3 wk ahead,0.005836846540220105
UA-EpiCos,2014/2015,HHS Region 6,3 wk ahead,0.029030555966139474
CU-BMA,2014/2015,HHS Region 6,4 wk ahead,0.005778953450587973
CU-EAKFC_SEIRS,2014/2015,HHS Region 6,4 wk ahead,0.03749241438032991
CU-EAKFC_SIRS,2014/2015,HHS Region 6,4 wk ahead,0.017625710766307204
CU-EKF_SEIRS,2014/2015,HHS Region 6,4 wk ahead,0.1639341967407054
CU-EKF_SIRS,2014/2015,HHS Region 6,4 wk ahead,0.015492857739940644
CU-RHF_SEIRS,2014/2015,HHS Region 6,4 wk ahead,0.1608721210620123
CU-RHF_SIRS,2014/2015,HHS Region 6,4 wk ahead,0.010882796737034198
Delphi-BasisRegression,2014/2015,HHS Region 6,4 wk ahead,0.012436406040338858
Delphi-DeltaDensity1,2014/2015,HHS Region 6,4 wk ahead,0.013322684822892662
Delphi-DeltaDensity2,2014/2015,HHS Region 6,4 wk ahead,0.1706610440370028
Delphi-EmpiricalFuture,2014/2015,HHS Region 6,4 wk ahead,0.006262304901842508
Delphi-EmpiricalTraj,2014/2015,HHS Region 6,4 wk ahead,0.006211421701478091
Delphi-Uniform,2014/2015,HHS Region 6,4 wk ahead,0.005610981610562175
FluOutlook-Mech,2014/2015,HHS Region 6,4 wk ahead,0.07923096109475398
FluOutlook-MechAug,2014/2015,HHS Region 6,4 wk ahead,0.030279259882762664
FluX-ARLR,2014/2015,HHS Region 6,4 wk ahead,0.00517845110272796
FluX-FluX_LSTM,2014/2015,HHS Region 6,4 wk ahead,0.14159074638077304
LANL-DBMplus,2014/2015,HHS Region 6,4 wk ahead,0.02302578242891817
Protea-Cheetah,2014/2015,HHS Region 6,4 wk ahead,0.014115296299464113
Protea-Kudu,2014/2015,HHS Region 6,4 wk ahead,0.005628435262521179
Protea-Springbok,2014/2015,HHS Region 6,4 wk ahead,0.03335032015506936
ReichLab-KCDE_NB,2014/2015,HHS Region 6,4 wk ahead,0.005508664373718887
ReichLab-KCDE_PHB,2014/2015,HHS Region 6,4 wk ahead,0.005429602631967963
ReichLab-KDE,2014/2015,HHS Region 6,4 wk ahead,0.004719961023951331
ReichLab-SARIMA1,2014/2015,HHS Region 6,4 wk ahead,0.005040270812670163
ReichLab-SARIMA2,2014/2015,HHS Region 6,4 wk ahead,0.007216263622335613
UA-EpiCos,2014/2015,HHS Region 6,4 wk ahead,0.013102090937330736
CU-BMA,2014/2015,HHS Region 7,Season onset,0.18791798129626927
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,Season onset,0.005495868063832717
CU-EAKFC_SIRS,2014/2015,HHS Region 7,Season onset,0.00546179862117974
CU-EKF_SEIRS,2014/2015,HHS Region 7,Season onset,0.005390898264508866
CU-EKF_SIRS,2014/2015,HHS Region 7,Season onset,0.005347312701984223
CU-RHF_SEIRS,2014/2015,HHS Region 7,Season onset,0.0054856455787094666
CU-RHF_SIRS,2014/2015,HHS Region 7,Season onset,0.005486049596621521
Delphi-BasisRegression,2014/2015,HHS Region 7,Season onset,0.005482300019411915
Delphi-DeltaDensity1,2014/2015,HHS Region 7,Season onset,0.006629282800957956
Delphi-DeltaDensity2,2014/2015,HHS Region 7,Season onset,0.06789206914826804
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,Season onset,0.006245544575463695
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,Season onset,0.005070310318985083
Delphi-Uniform,2014/2015,HHS Region 7,Season onset,0.004628565862275231
FluOutlook-Mech,2014/2015,HHS Region 7,Season onset,0.024627251334266114
FluOutlook-MechAug,2014/2015,HHS Region 7,Season onset,0.03201737378036262
FluX-ARLR,2014/2015,HHS Region 7,Season onset,0.004628565862275232
FluX-FluX_LSTM,2014/2015,HHS Region 7,Season onset,0.00614422553260343
LANL-DBMplus,2014/2015,HHS Region 7,Season onset,0.5707974898726417
Protea-Cheetah,2014/2015,HHS Region 7,Season onset,0.005699186503837334
Protea-Kudu,2014/2015,HHS Region 7,Season onset,0.004531187214368069
Protea-Springbok,2014/2015,HHS Region 7,Season onset,0.005748927560348357
ReichLab-KCDE_NB,2014/2015,HHS Region 7,Season onset,0.003790000126900427
ReichLab-KCDE_PHB,2014/2015,HHS Region 7,Season onset,0.003779801387733156
ReichLab-KDE,2014/2015,HHS Region 7,Season onset,0.005412518626079517
ReichLab-SARIMA1,2014/2015,HHS Region 7,Season onset,0.005234453278574793
ReichLab-SARIMA2,2014/2015,HHS Region 7,Season onset,0.0052144983935739145
UA-EpiCos,2014/2015,HHS Region 7,Season onset,0.005840893677968028
CU-BMA,2014/2015,HHS Region 7,Season peak week,0.09628197889660335
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,Season peak week,0.04881701498370403
CU-EAKFC_SIRS,2014/2015,HHS Region 7,Season peak week,0.013571983276830348
CU-EKF_SEIRS,2014/2015,HHS Region 7,Season peak week,0.03941983645661771
CU-EKF_SIRS,2014/2015,HHS Region 7,Season peak week,0.013954231138921153
CU-RHF_SEIRS,2014/2015,HHS Region 7,Season peak week,0.01543840173472767
CU-RHF_SIRS,2014/2015,HHS Region 7,Season peak week,0.010444433317298552
Delphi-BasisRegression,2014/2015,HHS Region 7,Season peak week,0.012067538166633116
Delphi-DeltaDensity1,2014/2015,HHS Region 7,Season peak week,0.012085640317977596
Delphi-DeltaDensity2,2014/2015,HHS Region 7,Season peak week,0.011469884194343251
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,Season peak week,0.006427906903611115
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,Season peak week,0.0059182160542283575
Delphi-Uniform,2014/2015,HHS Region 7,Season peak week,0.0045451906058064755
FluOutlook-Mech,2014/2015,HHS Region 7,Season peak week,0.007091731556304109
FluOutlook-MechAug,2014/2015,HHS Region 7,Season peak week,0.02736514233711493
FluX-ARLR,2014/2015,HHS Region 7,Season peak week,0.0045451906058064755
FluX-FluX_LSTM,2014/2015,HHS Region 7,Season peak week,0.012126263017985129
LANL-DBMplus,2014/2015,HHS Region 7,Season peak week,0.030600366403652896
Protea-Cheetah,2014/2015,HHS Region 7,Season peak week,0.06686707065927668
Protea-Kudu,2014/2015,HHS Region 7,Season peak week,0.006706123001979468
Protea-Springbok,2014/2015,HHS Region 7,Season peak week,0.11076750969453449
ReichLab-KCDE_NB,2014/2015,HHS Region 7,Season peak week,0.007764504019782439
ReichLab-KCDE_PHB,2014/2015,HHS Region 7,Season peak week,0.0072434314107795075
ReichLab-KDE,2014/2015,HHS Region 7,Season peak week,0.006853265567291045
ReichLab-SARIMA1,2014/2015,HHS Region 7,Season peak week,0.010955816783239303
ReichLab-SARIMA2,2014/2015,HHS Region 7,Season peak week,0.40541169377743724
UA-EpiCos,2014/2015,HHS Region 7,Season peak week,0.005259635117513519
CU-BMA,2014/2015,HHS Region 7,Season peak percentage,0.12910434577920404
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,Season peak percentage,0.01439638132048214
CU-EAKFC_SIRS,2014/2015,HHS Region 7,Season peak percentage,0.009498064816202082
CU-EKF_SEIRS,2014/2015,HHS Region 7,Season peak percentage,0.014624816512758295
CU-EKF_SIRS,2014/2015,HHS Region 7,Season peak percentage,0.02434505581769166
CU-RHF_SEIRS,2014/2015,HHS Region 7,Season peak percentage,0.013431841559647223
CU-RHF_SIRS,2014/2015,HHS Region 7,Season peak percentage,0.016121651483355422
Delphi-BasisRegression,2014/2015,HHS Region 7,Season peak percentage,0.008887915534738937
Delphi-DeltaDensity1,2014/2015,HHS Region 7,Season peak percentage,0.009077359323289508
Delphi-DeltaDensity2,2014/2015,HHS Region 7,Season peak percentage,0.009602023155311388
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,Season peak percentage,0.005967339954543422
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,Season peak percentage,0.004465784584536898
Delphi-Uniform,2014/2015,HHS Region 7,Season peak percentage,0.004395588579655431
FluOutlook-Mech,2014/2015,HHS Region 7,Season peak percentage,0.012514236606036256
FluOutlook-MechAug,2014/2015,HHS Region 7,Season peak percentage,0.008927330715828042
FluX-ARLR,2014/2015,HHS Region 7,Season peak percentage,0.004395588579655431
FluX-FluX_LSTM,2014/2015,HHS Region 7,Season peak percentage,0.012737663637556578
LANL-DBMplus,2014/2015,HHS Region 7,Season peak percentage,0.5243068676671327
Protea-Cheetah,2014/2015,HHS Region 7,Season peak percentage,0.006798647422432881
Protea-Kudu,2014/2015,HHS Region 7,Season peak percentage,0.00514495416705467
Protea-Springbok,2014/2015,HHS Region 7,Season peak percentage,0.010141963541839593
ReichLab-KCDE_NB,2014/2015,HHS Region 7,Season peak percentage,0.01447445450341703
ReichLab-KCDE_PHB,2014/2015,HHS Region 7,Season peak percentage,0.008061773449983305
ReichLab-KDE,2014/2015,HHS Region 7,Season peak percentage,0.004970007136904631
ReichLab-SARIMA1,2014/2015,HHS Region 7,Season peak percentage,0.0059276189737818685
ReichLab-SARIMA2,2014/2015,HHS Region 7,Season peak percentage,0.007706977776046217
UA-EpiCos,2014/2015,HHS Region 7,Season peak percentage,0.10997374740091441
CU-BMA,2014/2015,HHS Region 7,1 wk ahead,0.006032935517036513
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,1 wk ahead,0.009187872096068948
CU-EAKFC_SIRS,2014/2015,HHS Region 7,1 wk ahead,0.009263401332359042
CU-EKF_SEIRS,2014/2015,HHS Region 7,1 wk ahead,0.00920306658691658
CU-EKF_SIRS,2014/2015,HHS Region 7,1 wk ahead,0.009235883303345635
CU-RHF_SEIRS,2014/2015,HHS Region 7,1 wk ahead,0.00921627603871096
CU-RHF_SIRS,2014/2015,HHS Region 7,1 wk ahead,0.009259883441590318
Delphi-BasisRegression,2014/2015,HHS Region 7,1 wk ahead,0.027468200370483174
Delphi-DeltaDensity1,2014/2015,HHS Region 7,1 wk ahead,0.012827268688226461
Delphi-DeltaDensity2,2014/2015,HHS Region 7,1 wk ahead,0.01203611599460004
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,1 wk ahead,0.005622833729362975
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,1 wk ahead,0.004129019596658651
Delphi-Uniform,2014/2015,HHS Region 7,1 wk ahead,0.0036714586188573103
FluOutlook-Mech,2014/2015,HHS Region 7,1 wk ahead,0.034054685170717997
FluOutlook-MechAug,2014/2015,HHS Region 7,1 wk ahead,0.09327662291306894
FluX-ARLR,2014/2015,HHS Region 7,1 wk ahead,0.004990101402704912
FluX-FluX_LSTM,2014/2015,HHS Region 7,1 wk ahead,0.006926926112179101
LANL-DBMplus,2014/2015,HHS Region 7,1 wk ahead,0.5244244843122708
Protea-Cheetah,2014/2015,HHS Region 7,1 wk ahead,0.03115310121711835
Protea-Kudu,2014/2015,HHS Region 7,1 wk ahead,0.004605967197118276
Protea-Springbok,2014/2015,HHS Region 7,1 wk ahead,0.08436933163568161
ReichLab-KCDE_NB,2014/2015,HHS Region 7,1 wk ahead,0.006112585071756548
ReichLab-KCDE_PHB,2014/2015,HHS Region 7,1 wk ahead,0.006185627441557798
ReichLab-KDE,2014/2015,HHS Region 7,1 wk ahead,0.004172649120817612
ReichLab-SARIMA1,2014/2015,HHS Region 7,1 wk ahead,0.006641707786234
ReichLab-SARIMA2,2014/2015,HHS Region 7,1 wk ahead,0.008404572703343556
UA-EpiCos,2014/2015,HHS Region 7,1 wk ahead,0.05752742260121396
CU-BMA,2014/2015,HHS Region 7,2 wk ahead,0.008692874122910655
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,2 wk ahead,0.017963909247697682
CU-EAKFC_SIRS,2014/2015,HHS Region 7,2 wk ahead,0.010110277199134056
CU-EKF_SEIRS,2014/2015,HHS Region 7,2 wk ahead,0.05999416096723391
CU-EKF_SIRS,2014/2015,HHS Region 7,2 wk ahead,0.011883016610832867
CU-RHF_SEIRS,2014/2015,HHS Region 7,2 wk ahead,0.010120326294731214
CU-RHF_SIRS,2014/2015,HHS Region 7,2 wk ahead,0.007637967074559986
Delphi-BasisRegression,2014/2015,HHS Region 7,2 wk ahead,0.008098684948138608
Delphi-DeltaDensity1,2014/2015,HHS Region 7,2 wk ahead,0.008706186891867659
Delphi-DeltaDensity2,2014/2015,HHS Region 7,2 wk ahead,0.015732648763805944
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,2 wk ahead,0.004142860685891387
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,2 wk ahead,0.004169268122920108
Delphi-Uniform,2014/2015,HHS Region 7,2 wk ahead,0.0037079924882079144
FluOutlook-Mech,2014/2015,HHS Region 7,2 wk ahead,0.018746193048442838
FluOutlook-MechAug,2014/2015,HHS Region 7,2 wk ahead,0.09233332643820709
FluX-ARLR,2014/2015,HHS Region 7,2 wk ahead,0.004656711666425032
FluX-FluX_LSTM,2014/2015,HHS Region 7,2 wk ahead,0.007094653589008225
LANL-DBMplus,2014/2015,HHS Region 7,2 wk ahead,0.6526912278995839
Protea-Cheetah,2014/2015,HHS Region 7,2 wk ahead,0.00822815571277624
Protea-Kudu,2014/2015,HHS Region 7,2 wk ahead,0.00452812604237942
Protea-Springbok,2014/2015,HHS Region 7,2 wk ahead,0.008771187411890164
ReichLab-KCDE_NB,2014/2015,HHS Region 7,2 wk ahead,0.005350072457881912
ReichLab-KCDE_PHB,2014/2015,HHS Region 7,2 wk ahead,0.005361050282483127
ReichLab-KDE,2014/2015,HHS Region 7,2 wk ahead,0.00426271154550275
ReichLab-SARIMA1,2014/2015,HHS Region 7,2 wk ahead,0.00550927209819638
ReichLab-SARIMA2,2014/2015,HHS Region 7,2 wk ahead,0.006109475734887845
UA-EpiCos,2014/2015,HHS Region 7,2 wk ahead,0.00539766265440305
CU-BMA,2014/2015,HHS Region 7,3 wk ahead,0.03546537497398864
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,3 wk ahead,0.04732798625441879
CU-EAKFC_SIRS,2014/2015,HHS Region 7,3 wk ahead,0.009806193650434442
CU-EKF_SEIRS,2014/2015,HHS Region 7,3 wk ahead,0.016671022243952255
CU-EKF_SIRS,2014/2015,HHS Region 7,3 wk ahead,0.018841303684561904
CU-RHF_SEIRS,2014/2015,HHS Region 7,3 wk ahead,0.17664955282346267
CU-RHF_SIRS,2014/2015,HHS Region 7,3 wk ahead,0.00979357943018548
Delphi-BasisRegression,2014/2015,HHS Region 7,3 wk ahead,0.05586303778928488
Delphi-DeltaDensity1,2014/2015,HHS Region 7,3 wk ahead,0.00796335055647103
Delphi-DeltaDensity2,2014/2015,HHS Region 7,3 wk ahead,0.007488912130961881
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,3 wk ahead,0.004665054608096887
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,3 wk ahead,0.004723170658461418
Delphi-Uniform,2014/2015,HHS Region 7,3 wk ahead,0.0039025676542408373
FluOutlook-Mech,2014/2015,HHS Region 7,3 wk ahead,0.01615164408861715
FluOutlook-MechAug,2014/2015,HHS Region 7,3 wk ahead,0.08171756587977408
FluX-ARLR,2014/2015,HHS Region 7,3 wk ahead,0.004693366545837004
FluX-FluX_LSTM,2014/2015,HHS Region 7,3 wk ahead,0.007850615962240088
LANL-DBMplus,2014/2015,HHS Region 7,3 wk ahead,0.42490888696261725
Protea-Cheetah,2014/2015,HHS Region 7,3 wk ahead,0.009909280188262003
Protea-Kudu,2014/2015,HHS Region 7,3 wk ahead,0.005379865914539543
Protea-Springbok,2014/2015,HHS Region 7,3 wk ahead,0.01370301397333224
ReichLab-KCDE_NB,2014/2015,HHS Region 7,3 wk ahead,0.006768148114606831
ReichLab-KCDE_PHB,2014/2015,HHS Region 7,3 wk ahead,0.006619635742436885
ReichLab-KDE,2014/2015,HHS Region 7,3 wk ahead,0.0048958809561870644
ReichLab-SARIMA1,2014/2015,HHS Region 7,3 wk ahead,0.0055674138144286315
ReichLab-SARIMA2,2014/2015,HHS Region 7,3 wk ahead,0.007322614254098891
UA-EpiCos,2014/2015,HHS Region 7,3 wk ahead,0.005350961144501483
CU-BMA,2014/2015,HHS Region 7,4 wk ahead,0.008828262940670397
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,4 wk ahead,0.06253565428529692
CU-EAKFC_SIRS,2014/2015,HHS Region 7,4 wk ahead,0.06167119544119136
CU-EKF_SEIRS,2014/2015,HHS Region 7,4 wk ahead,0.058480573013418954
CU-EKF_SIRS,2014/2015,HHS Region 7,4 wk ahead,0.011541033026102054
CU-RHF_SEIRS,2014/2015,HHS Region 7,4 wk ahead,0.12422887532086209
CU-RHF_SIRS,2014/2015,HHS Region 7,4 wk ahead,0.01907247171926257
Delphi-BasisRegression,2014/2015,HHS Region 7,4 wk ahead,0.07089015485629643
Delphi-DeltaDensity1,2014/2015,HHS Region 7,4 wk ahead,0.006367926108952204
Delphi-DeltaDensity2,2014/2015,HHS Region 7,4 wk ahead,0.009785852022686689
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,4 wk ahead,0.005089740208102988
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,4 wk ahead,0.005151916082148035
Delphi-Uniform,2014/2015,HHS Region 7,4 wk ahead,0.003992393870202062
FluOutlook-Mech,2014/2015,HHS Region 7,4 wk ahead,0.06470409806853161
FluOutlook-MechAug,2014/2015,HHS Region 7,4 wk ahead,0.03285595307595947
FluX-ARLR,2014/2015,HHS Region 7,4 wk ahead,0.004986525255942213
FluX-FluX_LSTM,2014/2015,HHS Region 7,4 wk ahead,0.00830523722442742
LANL-DBMplus,2014/2015,HHS Region 7,4 wk ahead,0.34335584836201966
Protea-Cheetah,2014/2015,HHS Region 7,4 wk ahead,0.012837487755126255
Protea-Kudu,2014/2015,HHS Region 7,4 wk ahead,0.006250797091485407
Protea-Springbok,2014/2015,HHS Region 7,4 wk ahead,0.037700674479442614
ReichLab-KCDE_NB,2014/2015,HHS Region 7,4 wk ahead,0.008276451841776243
ReichLab-KCDE_PHB,2014/2015,HHS Region 7,4 wk ahead,0.008530023172481251
ReichLab-KDE,2014/2015,HHS Region 7,4 wk ahead,0.005415773839166945
ReichLab-SARIMA1,2014/2015,HHS Region 7,4 wk ahead,0.005330476510357907
ReichLab-SARIMA2,2014/2015,HHS Region 7,4 wk ahead,0.008027010049117036
UA-EpiCos,2014/2015,HHS Region 7,4 wk ahead,0.00578759437897325
CU-BMA,2014/2015,HHS Region 8,Season onset,0.11078354957421341
CU-EAKFC_SEIRS,2014/2015,HHS Region 8,Season onset,0.007074673738486364
CU-EAKFC_SIRS,2014/2015,HHS Region 8,Season onset,0.007397189180539143
CU-EKF_SEIRS,2014/2015,HHS Region 8,Season onset,0.010616716016882018
CU-EKF_SIRS,2014/2015,HHS Region 8,Season onset,0.009292164164907505
CU-RHF_SEIRS,2014/2015,HHS Region 8,Season onset,0.007893897265443027
CU-RHF_SIRS,2014/2015,HHS Region 8,Season onset,0.007924372444198458
Delphi-BasisRegression,2014/2015,HHS Region 8,Season onset,0.006048740112348528
Delphi-DeltaDensity1,2014/2015,HHS Region 8,Season onset,0.009592586409142028
Delphi-DeltaDensity2,2014/2015,HHS Region 8,Season onset,0.005873996126110015
Delphi-EmpiricalFuture,2014/2015,HHS Region 8,Season onset,0.003927295349931587
Delphi-EmpiricalTraj,2014/2015,HHS Region 8,Season onset,0.003725653386316814
Delphi-Uniform,2014/2015,HHS Region 8,Season onset,0.003545483468137432
FluOutlook-Mech,2014/2015,HHS Region 8,Season onset,0.005968285065087085
FluOutlook-MechAug,2014/2015,HHS Region 8,Season onset,0.006247234977863593
FluX-ARLR,2014/2015,HHS Region 8,Season onset,0.0035454834681374328
FluX-FluX_LSTM,2014/2015,HHS Region 8,Season onset,0.06729519487852106
LANL-DBMplus,2014/2015,HHS Region 8,Season onset,0.13455870836012898
Protea-Cheetah,2014/2015,HHS Region 8,Season onset,0.010462342356786012
Protea-Kudu,2014/2015,HHS Region 8,Season onset,0.0037501493088594024
Protea-Springbok,2014/2015,HHS Region 8,Season onset,0.544381591189035
ReichLab-KCDE_NB,2014/2015,HHS Region 8,Season onset,0.0036384855031380606
ReichLab-KCDE_PHB,2014/2015,HHS Region 8,Season onset,0.0036476868282427745
ReichLab-KDE,2014/2015,HHS Region 8,Season onset,0.0037245142364390623
ReichLab-SARIMA1,2014/2015,HHS Region 8,Season onset,0.006210669113259092
ReichLab-SARIMA2,2014/2015,HHS Region 8,Season onset,0.00825505956006461
UA-EpiCos,2014/2015,HHS Region 8,Season onset,0.004618277917781362
CU-BMA,2014/2015,HHS Region 8,Season peak week,0.012345707869144124
CU-EAKFC_SEIRS,2014/2015,HHS Region 8,Season peak week,0.012695456317145824
CU-EAKFC_SIRS,2014/2015,HHS Region 8,Season peak week,0.013246279245547629
CU-EKF_SEIRS,2014/2015,HHS Region 8,Season peak week,0.010298677734016878
CU-EKF_SIRS,2014/2015,HHS Region 8,Season peak week,0.009855221561544754
CU-RHF_SEIRS,2014/2015,HHS Region 8,Season peak week,0.010334763696896098
CU-RHF_SIRS,2014/2015,HHS Region 8,Season peak week,0.011036840136918356
Delphi-BasisRegression,2014/2015,HHS Region 8,Season peak week,0.016758898876931824
Delphi-DeltaDensity1,2014/2015,HHS Region 8,Season peak week,0.01928106569809535
Delphi-DeltaDensity2,2014/2015,HHS Region 8,Season peak week,0.08503724518579246
Delphi-EmpiricalFuture,2014/2015,HHS Region 8,Season peak week,0.0044582185094676555
Delphi-EmpiricalTraj,2014/2015,HHS Region 8,Season peak week,0.004081579102645509
