component_model_id,season,location,target,weight
CU-EKF_SEIRS,2013/2014,HHS Region 6,Season onset,0.0113171542414726
CU-EKF_SIRS,2013/2014,HHS Region 6,Season onset,3.87438856506633e-06
CU-RHF_SEIRS,2013/2014,HHS Region 6,Season onset,0.406531791106312
CU-RHF_SIRS,2013/2014,HHS Region 6,Season onset,0.0453358476343593
Delphi-BasisRegression,2013/2014,HHS Region 6,Season onset,0.142869049528541
Delphi-DeltaDensity1,2013/2014,HHS Region 6,Season onset,1.10198029679179e-41
Delphi-DeltaDensity2,2013/2014,HHS Region 6,Season onset,0.232006829880999
Delphi-EmpiricalBayes1,2013/2014,HHS Region 6,Season onset,5.02867363912408e-134
Delphi-EmpiricalBayes2,2013/2014,HHS Region 6,Season onset,1.52977304595322e-72
Delphi-EmpiricalFuture,2013/2014,HHS Region 6,Season onset,7.77835338304179e-176
Delphi-EmpiricalTraj,2013/2014,HHS Region 6,Season onset,0
Delphi-Stat,2013/2014,HHS Region 6,Season onset,5.87689899006674e-55
Delphi-Uniform,2013/2014,HHS Region 6,Season onset,0
LANL-DBM,2013/2014,HHS Region 6,Season onset,0.161934298417909
ReichLab-KCDE,2013/2014,HHS Region 6,Season onset,1.04902591872205e-35
ReichLab-KDE,2013/2014,HHS Region 6,Season onset,2.11262470161717e-320
ReichLab-SARIMA1,2013/2014,HHS Region 6,Season onset,1.19424668710863e-23
ReichLab-SARIMA2,2013/2014,HHS Region 6,Season onset,1.43752242845123e-26
CU-BMA,2014/2015,HHS Region 6,Season onset,6.75718700489972e-118
CU-EAKFC_SEIRS,2014/2015,HHS Region 6,Season onset,7.19680945627669e-09
CU-EAKFC_SIRS,2014/2015,HHS Region 6,Season onset,4.3954010517433e-23
CU-EKF_SEIRS,2014/2015,HHS Region 6,Season onset,0.000341863402661526
CU-EKF_SIRS,2014/2015,HHS Region 6,Season onset,0.00106662322417754
CU-RHF_SEIRS,2014/2015,HHS Region 6,Season onset,0.085100639085884
CU-RHF_SIRS,2014/2015,HHS Region 6,Season onset,0.354096625678717
Delphi-BasisRegression,2014/2015,HHS Region 6,Season onset,0.00418541633535045
Delphi-DeltaDensity1,2014/2015,HHS Region 6,Season onset,4.78556418955503e-54
Delphi-DeltaDensity2,2014/2015,HHS Region 6,Season onset,0.410431796129131
Delphi-EmpiricalBayes1,2014/2015,HHS Region 6,Season onset,9.53781310831887e-155
Delphi-EmpiricalBayes2,2014/2015,HHS Region 6,Season onset,5.54225696582912e-67
Delphi-EmpiricalFuture,2014/2015,HHS Region 6,Season onset,1.25943402134222e-244
Delphi-EmpiricalTraj,2014/2015,HHS Region 6,Season onset,0
Delphi-Stat,2014/2015,HHS Region 6,Season onset,1.01596129898062e-73
Delphi-Uniform,2014/2015,HHS Region 6,Season onset,0
LANL-DBM,2014/2015,HHS Region 6,Season onset,0.144777028947268
ReichLab-KCDE,2014/2015,HHS Region 6,Season onset,7.51456308932306e-42
ReichLab-KDE,2014/2015,HHS Region 6,Season onset,0
ReichLab-SARIMA1,2014/2015,HHS Region 6,Season onset,1.84682381878224e-52
ReichLab-SARIMA2,2014/2015,HHS Region 6,Season onset,7.50484562222947e-40
CU-BMA,2015/2016,HHS Region 6,Season onset,4.12940763569286e-117
CU-EAKFC_SEIRS,2015/2016,HHS Region 6,Season onset,1.32799067746128e-08
CU-EAKFC_SIRS,2015/2016,HHS Region 6,Season onset,5.85965496164842e-22
CU-EKF_SEIRS,2015/2016,HHS Region 6,Season onset,1.13717969193504e-06
CU-EKF_SIRS,2015/2016,HHS Region 6,Season onset,2.25749000686155e-11
CU-RHF_SEIRS,2015/2016,HHS Region 6,Season onset,0.375515984824808
CU-RHF_SIRS,2015/2016,HHS Region 6,Season onset,0.00550368570248888
Delphi-BasisRegression,2015/2016,HHS Region 6,Season onset,1.03300575024503e-07
Delphi-DeltaDensity1,2015/2016,HHS Region 6,Season onset,3.05270725243068e-34
Delphi-DeltaDensity2,2015/2016,HHS Region 6,Season onset,0.618979075689955
Delphi-EmpiricalBayes1,2015/2016,HHS Region 6,Season onset,6.00884947404765e-115
Delphi-EmpiricalBayes2,2015/2016,HHS Region 6,Season onset,1.53123043505997e-37
Delphi-EmpiricalFuture,2015/2016,HHS Region 6,Season onset,0
Delphi-EmpiricalTraj,2015/2016,HHS Region 6,Season onset,0
Delphi-Stat,2015/2016,HHS Region 6,Season onset,7.84187089838008e-59
Delphi-Uniform,2015/2016,HHS Region 6,Season onset,0
LANL-DBM,2015/2016,HHS Region 6,Season onset,4.55964830101889e-80
ReichLab-KCDE,2015/2016,HHS Region 6,Season onset,1.270088110323e-59
ReichLab-KDE,2015/2016,HHS Region 6,Season onset,0
ReichLab-SARIMA1,2015/2016,HHS Region 6,Season onset,3.94840428895003e-60
ReichLab-SARIMA2,2015/2016,HHS Region 6,Season onset,7.37360125921882e-75
CU-BMA,2016/2017,HHS Region 6,Season onset,2.740875375776e-81
CU-EAKFC_SEIRS,2016/2017,HHS Region 6,Season onset,0.0040080674683873
CU-EAKFC_SIRS,2016/2017,HHS Region 6,Season onset,1.67518252459898e-31
CU-EKF_SEIRS,2016/2017,HHS Region 6,Season onset,0.260481142838711
CU-EKF_SIRS,2016/2017,HHS Region 6,Season onset,1.58936862412327e-21
CU-RHF_SEIRS,2016/2017,HHS Region 6,Season onset,0.134582203745834
CU-RHF_SIRS,2016/2017,HHS Region 6,Season onset,3.03190861813818e-22
Delphi-BasisRegression,2016/2017,HHS Region 6,Season onset,6.49846640624951e-56
Delphi-DeltaDensity1,2016/2017,HHS Region 6,Season onset,1.99228460877246e-110
Delphi-DeltaDensity2,2016/2017,HHS Region 6,Season onset,0.42786964466135
Delphi-EmpiricalBayes1,2016/2017,HHS Region 6,Season onset,6.40722673217343e-199
Delphi-EmpiricalBayes2,2016/2017,HHS Region 6,Season onset,8.05319351887434e-228
Delphi-EmpiricalFuture,2016/2017,HHS Region 6,Season onset,0
Delphi-EmpiricalTraj,2016/2017,HHS Region 6,Season onset,0
Delphi-Stat,2016/2017,HHS Region 6,Season onset,5.42764794392555e-116
Delphi-Uniform,2016/2017,HHS Region 6,Season onset,0
LANL-DBM,2016/2017,HHS Region 6,Season onset,0.173058941285167
ReichLab-KCDE,2016/2017,HHS Region 6,Season onset,2.39403585692179e-44
ReichLab-KDE,2016/2017,HHS Region 6,Season onset,0
ReichLab-SARIMA1,2016/2017,HHS Region 6,Season onset,6.34074598085783e-22
ReichLab-SARIMA2,2016/2017,HHS Region 6,Season onset,5.5084781209875e-13
CU-BMA,2010/2011,HHS Region 7,Season onset,0.23543602413876
CU-EAKFC_SEIRS,2010/2011,HHS Region 7,Season onset,0.367809149906813
CU-EAKFC_SIRS,2010/2011,HHS Region 7,Season onset,2.20041729921595e-13
CU-EKF_SEIRS,2010/2011,HHS Region 7,Season onset,3.00536274419642e-15
CU-EKF_SIRS,2010/2011,HHS Region 7,Season onset,1.90421889402921e-18
CU-RHF_SEIRS,2010/2011,HHS Region 7,Season onset,1.43397867719052e-13
CU-RHF_SIRS,2010/2011,HHS Region 7,Season onset,2.7142949868684e-23
Delphi-BasisRegression,2010/2011,HHS Region 7,Season onset,1.46536573469483e-66
Delphi-DeltaDensity1,2010/2011,HHS Region 7,Season onset,0.267068701964161
Delphi-DeltaDensity2,2010/2011,HHS Region 7,Season onset,1.99067757691707e-37
Delphi-EmpiricalBayes1,2010/2011,HHS Region 7,Season onset,0.0277353057643358
Delphi-EmpiricalBayes2,2010/2011,HHS Region 7,Season onset,1.20105013609329e-70
Delphi-EmpiricalFuture,2010/2011,HHS Region 7,Season onset,2.76238831624023e-06
Delphi-EmpiricalTraj,2010/2011,HHS Region 7,Season onset,3.79167973666346e-49
Delphi-Stat,2010/2011,HHS Region 7,Season onset,3.19364571266125e-25
Delphi-Uniform,2010/2011,HHS Region 7,Season onset,3.59026931579503e-62
LANL-DBM,2010/2011,HHS Region 7,Season onset,0.101413695344811
ReichLab-KCDE,2010/2011,HHS Region 7,Season onset,0.00053436048057878
ReichLab-KDE,2010/2011,HHS Region 7,Season onset,1.18575597730512e-11
ReichLab-SARIMA1,2010/2011,HHS Region 7,Season onset,6.10963315063886e-31
ReichLab-SARIMA2,2010/2011,HHS Region 7,Season onset,6.19426334581101e-37
CU-BMA,2011/2012,HHS Region 7,Season onset,0.204515499628845
CU-EAKFC_SEIRS,2011/2012,HHS Region 7,Season onset,0.379373395051169
CU-EAKFC_SIRS,2011/2012,HHS Region 7,Season onset,1.24639341794904e-14
CU-EKF_SEIRS,2011/2012,HHS Region 7,Season onset,1.81340666207606e-13
CU-EKF_SIRS,2011/2012,HHS Region 7,Season onset,2.86793297427293e-18
CU-RHF_SEIRS,2011/2012,HHS Region 7,Season onset,3.48460064175279e-10
CU-RHF_SIRS,2011/2012,HHS Region 7,Season onset,1.37854771764683e-16
Delphi-BasisRegression,2011/2012,HHS Region 7,Season onset,8.8447555253557e-54
Delphi-DeltaDensity1,2011/2012,HHS Region 7,Season onset,0.0752580571578504
Delphi-DeltaDensity2,2011/2012,HHS Region 7,Season onset,2.39325212184134e-12
Delphi-EmpiricalBayes1,2011/2012,HHS Region 7,Season onset,0.0177165132977538
Delphi-EmpiricalBayes2,2011/2012,HHS Region 7,Season onset,2.34315110582623e-75
Delphi-EmpiricalFuture,2011/2012,HHS Region 7,Season onset,1.46936346686162e-43
Delphi-EmpiricalTraj,2011/2012,HHS Region 7,Season onset,8.2519748622509e-99
Delphi-Stat,2011/2012,HHS Region 7,Season onset,5.61019921716043e-26
Delphi-Uniform,2011/2012,HHS Region 7,Season onset,1.34295768865986e-119
LANL-DBM,2011/2012,HHS Region 7,Season onset,0.234428960674153
ReichLab-KCDE,2011/2012,HHS Region 7,Season onset,0.0881688973221566
ReichLab-KDE,2011/2012,HHS Region 7,Season onset,3.19802256623702e-30
ReichLab-SARIMA1,2011/2012,HHS Region 7,Season onset,6.64668812624482e-48
ReichLab-SARIMA2,2011/2012,HHS Region 7,Season onset,0.000538676517025113
CU-BMA,2012/2013,HHS Region 7,Season onset,0.50283500561765
CU-EAKFC_SEIRS,2012/2013,HHS Region 7,Season onset,0.15881241144982
CU-EAKFC_SIRS,2012/2013,HHS Region 7,Season onset,1.5962385974023e-31
CU-EKF_SEIRS,2012/2013,HHS Region 7,Season onset,5.61888539372871e-29
CU-EKF_SIRS,2012/2013,HHS Region 7,Season onset,7.40480955345655e-36
CU-RHF_SEIRS,2012/2013,HHS Region 7,Season onset,6.35368943244616e-16
CU-RHF_SIRS,2012/2013,HHS Region 7,Season onset,1.59265086231351e-37
Delphi-BasisRegression,2012/2013,HHS Region 7,Season onset,4.53007689751276e-77
Delphi-DeltaDensity1,2012/2013,HHS Region 7,Season onset,0.309153842389924
Delphi-DeltaDensity2,2012/2013,HHS Region 7,Season onset,1.6676743861428e-19
Delphi-EmpiricalBayes1,2012/2013,HHS Region 7,Season onset,9.78521695897368e-13
Delphi-EmpiricalBayes2,2012/2013,HHS Region 7,Season onset,2.69876229239224e-158
Delphi-EmpiricalFuture,2012/2013,HHS Region 7,Season onset,1.43227700573017e-29
Delphi-EmpiricalTraj,2012/2013,HHS Region 7,Season onset,3.90049628920921e-92
Delphi-Stat,2012/2013,HHS Region 7,Season onset,4.38172127738122e-32
Delphi-Uniform,2012/2013,HHS Region 7,Season onset,4.19452312762556e-120
LANL-DBM,2012/2013,HHS Region 7,Season onset,5.46156031156934e-08
ReichLab-KCDE,2012/2013,HHS Region 7,Season onset,0.000616211555634458
ReichLab-KDE,2012/2013,HHS Region 7,Season onset,0.0285824743493823
ReichLab-SARIMA1,2012/2013,HHS Region 7,Season onset,9.01631347507961e-60
ReichLab-SARIMA2,2012/2013,HHS Region 7,Season onset,2.10059497516341e-11
CU-BMA,2013/2014,HHS Region 7,Season onset,0.458242151166964
CU-EAKFC_SEIRS,2013/2014,HHS Region 7,Season onset,0.193316238791477
CU-EAKFC_SIRS,2013/2014,HHS Region 7,Season onset,3.03796533629066e-07
CU-EKF_SEIRS,2013/2014,HHS Region 7,Season onset,1.03248422403588e-10
CU-EKF_SIRS,2013/2014,HHS Region 7,Season onset,1.82756639312507e-11
CU-RHF_SEIRS,2013/2014,HHS Region 7,Season onset,1.15531541085308e-05
CU-RHF_SIRS,2013/2014,HHS Region 7,Season onset,1.29662264207915e-09
Delphi-BasisRegression,2013/2014,HHS Region 7,Season onset,3.65179971194276e-39
Delphi-DeltaDensity1,2013/2014,HHS Region 7,Season onset,0.195345163109186
Delphi-DeltaDensity2,2013/2014,HHS Region 7,Season onset,2.42706563880679e-06
Delphi-EmpiricalBayes1,2013/2014,HHS Region 7,Season onset,5.63947647652895e-12
Delphi-EmpiricalBayes2,2013/2014,HHS Region 7,Season onset,1.39589602678339e-79
Delphi-EmpiricalFuture,2013/2014,HHS Region 7,Season onset,4.12994373058559e-13
Delphi-EmpiricalTraj,2013/2014,HHS Region 7,Season onset,1.41008257657832e-37
Delphi-Stat,2013/2014,HHS Region 7,Season onset,1.77826361445796e-12
Delphi-Uniform,2013/2014,HHS Region 7,Season onset,6.13686792168586e-46
LANL-DBM,2013/2014,HHS Region 7,Season onset,0.146008465550096
ReichLab-KCDE,2013/2014,HHS Region 7,Season onset,9.73616927915833e-06
ReichLab-KDE,2013/2014,HHS Region 7,Season onset,0.00706395977073869
ReichLab-SARIMA1,2013/2014,HHS Region 7,Season onset,9.01903855363755e-27
ReichLab-SARIMA2,2013/2014,HHS Region 7,Season onset,9.52578391990786e-16
CU-BMA,2014/2015,HHS Region 7,Season onset,0.510121850141345
CU-EAKFC_SEIRS,2014/2015,HHS Region 7,Season onset,0.165111668606889
CU-EAKFC_SIRS,2014/2015,HHS Region 7,Season onset,2.69834395987392e-12
CU-EKF_SEIRS,2014/2015,HHS Region 7,Season onset,1.62536206153491e-13
CU-EKF_SIRS,2014/2015,HHS Region 7,Season onset,2.54139902003798e-16
CU-RHF_SEIRS,2014/2015,HHS Region 7,Season onset,5.37092935165373e-09
CU-RHF_SIRS,2014/2015,HHS Region 7,Season onset,2.51172525505404e-14
Delphi-BasisRegression,2014/2015,HHS Region 7,Season onset,2.60259511854658e-50
Delphi-DeltaDensity1,2014/2015,HHS Region 7,Season onset,0.072827648945354
Delphi-DeltaDensity2,2014/2015,HHS Region 7,Season onset,2.11141029909612e-10
Delphi-EmpiricalBayes1,2014/2015,HHS Region 7,Season onset,6.36334329342792e-13
Delphi-EmpiricalBayes2,2014/2015,HHS Region 7,Season onset,2.20125520654161e-41
Delphi-EmpiricalFuture,2014/2015,HHS Region 7,Season onset,4.68366685935766e-23
Delphi-EmpiricalTraj,2014/2015,HHS Region 7,Season onset,8.6211260654875e-57
Delphi-Stat,2014/2015,HHS Region 7,Season onset,3.49375999282047e-17
Delphi-Uniform,2014/2015,HHS Region 7,Season onset,5.87347449887677e-69
LANL-DBM,2014/2015,HHS Region 7,Season onset,0.251816680681316
ReichLab-KCDE,2014/2015,HHS Region 7,Season onset,0.000122144697256966
ReichLab-KDE,2014/2015,HHS Region 7,Season onset,1.34224547636363e-09
ReichLab-SARIMA1,2014/2015,HHS Region 7,Season onset,3.73142131933281e-35
ReichLab-SARIMA2,2014/2015,HHS Region 7,Season onset,4.26738850246886e-16
CU-BMA,2015/2016,HHS Region 7,Season onset,0.710966432316649
CU-EAKFC_SEIRS,2015/2016,HHS Region 7,Season onset,0.261759825741099
CU-EAKFC_SIRS,2015/2016,HHS Region 7,Season onset,1.23849477396845e-09
CU-EKF_SEIRS,2015/2016,HHS Region 7,Season onset,2.37563544457629e-05
CU-EKF_SIRS,2015/2016,HHS Region 7,Season onset,1.9427607679558e-12
CU-RHF_SEIRS,2015/2016,HHS Region 7,Season onset,1.08540530698731e-08
CU-RHF_SIRS,2015/2016,HHS Region 7,Season onset,5.48264537927144e-16
Delphi-BasisRegression,2015/2016,HHS Region 7,Season onset,1.70961839333279e-23
Delphi-DeltaDensity1,2015/2016,HHS Region 7,Season onset,1.0730391210498e-13
Delphi-DeltaDensity2,2015/2016,HHS Region 7,Season onset,1.22436624131488e-15
Delphi-EmpiricalBayes1,2015/2016,HHS Region 7,Season onset,6.18680541742668e-37
Delphi-EmpiricalBayes2,2015/2016,HHS Region 7,Season onset,0.0272497918268429
Delphi-EmpiricalFuture,2015/2016,HHS Region 7,Season onset,7.68398660611378e-150
Delphi-EmpiricalTraj,2015/2016,HHS Region 7,Season onset,6.71454432535955e-189
Delphi-Stat,2015/2016,HHS Region 7,Season onset,5.10354721757474e-29
Delphi-Uniform,2015/2016,HHS Region 7,Season onset,7.2309678451627e-252
LANL-DBM,2015/2016,HHS Region 7,Season onset,6.2660106664811e-17
ReichLab-KCDE,2015/2016,HHS Region 7,Season onset,3.07730307066488e-44
ReichLab-KDE,2015/2016,HHS Region 7,Season onset,2.86062351007126e-132
ReichLab-SARIMA1,2015/2016,HHS Region 7,Season onset,2.40848786068766e-85
ReichLab-SARIMA2,2015/2016,HHS Region 7,Season onset,1.81666363337994e-07
CU-BMA,2016/2017,HHS Region 7,Season onset,0.388324231344732
CU-EAKFC_SEIRS,2016/2017,HHS Region 7,Season onset,0.228709169164754
CU-EAKFC_SIRS,2016/2017,HHS Region 7,Season onset,1.31816681420739e-11
CU-EKF_SEIRS,2016/2017,HHS Region 7,Season onset,7.13195950074128e-15
CU-EKF_SIRS,2016/2017,HHS Region 7,Season onset,3.54870868339133e-16
CU-RHF_SEIRS,2016/2017,HHS Region 7,Season onset,1.05700476262333e-09
CU-RHF_SIRS,2016/2017,HHS Region 7,Season onset,1.68877171993504e-17
Delphi-BasisRegression,2016/2017,HHS Region 7,Season onset,5.6451982211642e-57
Delphi-DeltaDensity1,2016/2017,HHS Region 7,Season onset,0.236652826219105
Delphi-DeltaDensity2,2016/2017,HHS Region 7,Season onset,4.39394703724994e-08
Delphi-EmpiricalBayes1,2016/2017,HHS Region 7,Season onset,1.54461523178614e-08
Delphi-EmpiricalBayes2,2016/2017,HHS Region 7,Season onset,1.68637456364884e-62
Delphi-EmpiricalFuture,2016/2017,HHS Region 7,Season onset,4.03914221814389e-22
Delphi-EmpiricalTraj,2016/2017,HHS Region 7,Season onset,2.20492264984262e-56
Delphi-Stat,2016/2017,HHS Region 7,Season onset,9.90787828688136e-18
Delphi-Uniform,2016/2017,HHS Region 7,Season onset,2.39298359417339e-70
LANL-DBM,2016/2017,HHS Region 7,Season onset,0.140559284872181
ReichLab-KCDE,2016/2017,HHS Region 7,Season onset,0.000126313832475396
ReichLab-KDE,2016/2017,HHS Region 7,Season onset,0.0056215711863405
ReichLab-SARIMA1,2016/2017,HHS Region 7,Season onset,1.34848483062897e-36
ReichLab-SARIMA2,2016/2017,HHS Region 7,Season onset,6.54292459526751e-06
CU-BMA,2010/2011,HHS Region 8,Season onset,0.21442803542141
CU-EAKFC_SEIRS,2010/2011,HHS Region 8,Season onset,3.56689683725894e-53
CU-EAKFC_SIRS,2010/2011,HHS Region 8,Season onset,1.12148169345989e-34
CU-EKF_SEIRS,2010/2011,HHS Region 8,Season onset,3.78142906331849e-19
CU-EKF_SIRS,2010/2011,HHS Region 8,Season onset,2.2490795532679e-12
CU-RHF_SEIRS,2010/2011,HHS Region 8,Season onset,2.27430899492511e-46
CU-RHF_SIRS,2010/2011,HHS Region 8,Season onset,9.57710906217811e-48
Delphi-BasisRegression,2010/2011,HHS Region 8,Season onset,0.00339193414230636
Delphi-DeltaDensity1,2010/2011,HHS Region 8,Season onset,0.782180030433422
Delphi-DeltaDensity2,2010/2011,HHS Region 8,Season onset,6.1241684172629e-13
Delphi-EmpiricalBayes1,2010/2011,HHS Region 8,Season onset,3.90836321211634e-24
Delphi-EmpiricalBayes2,2010/2011,HHS Region 8,Season onset,4.82708239768398e-64
Delphi-EmpiricalFuture,2010/2011,HHS Region 8,Season onset,1.96974842080668e-206
Delphi-EmpiricalTraj,2010/2011,HHS Region 8,Season onset,0
Delphi-Stat,2010/2011,HHS Region 8,Season onset,3.30005589802985e-24
Delphi-Uniform,2010/2011,HHS Region 8,Season onset,0
LANL-DBM,2010/2011,HHS Region 8,Season onset,7.1701584316059e-33
ReichLab-KCDE,2010/2011,HHS Region 8,Season onset,1.44576752312357e-31
ReichLab-KDE,2010/2011,HHS Region 8,Season onset,0
ReichLab-SARIMA1,2010/2011,HHS Region 8,Season onset,4.70872654579765e-57
ReichLab-SARIMA2,2010/2011,HHS Region 8,Season onset,6.9908483973328e-22
CU-BMA,2011/2012,HHS Region 8,Season onset,0.489248156387488
CU-EAKFC_SEIRS,2011/2012,HHS Region 8,Season onset,0.00713927858613381
CU-EAKFC_SIRS,2011/2012,HHS Region 8,Season onset,0.229913047262216
CU-EKF_SEIRS,2011/2012,HHS Region 8,Season onset,1.99321710300162e-05
CU-EKF_SIRS,2011/2012,HHS Region 8,Season onset,0.000146723690327355
CU-RHF_SEIRS,2011/2012,HHS Region 8,Season onset,2.22813206196054e-11
CU-RHF_SIRS,2011/2012,HHS Region 8,Season onset,4.32326318308974e-12
Delphi-BasisRegression,2011/2012,HHS Region 8,Season onset,2.64795897498461e-71
Delphi-DeltaDensity1,2011/2012,HHS Region 8,Season onset,0.2735328618762
Delphi-DeltaDensity2,2011/2012,HHS Region 8,Season onset,3.29816491766449e-77
Delphi-EmpiricalBayes1,2011/2012,HHS Region 8,Season onset,2.46421870113778e-107
Delphi-EmpiricalBayes2,2011/2012,HHS Region 8,Season onset,2.87336899680938e-77
Delphi-EmpiricalFuture,2011/2012,HHS Region 8,Season onset,0
Delphi-EmpiricalTraj,2011/2012,HHS Region 8,Season onset,0
Delphi-Stat,2011/2012,HHS Region 8,Season onset,2.07705040786378e-46
Delphi-Uniform,2011/2012,HHS Region 8,Season onset,0
LANL-DBM,2011/2012,HHS Region 8,Season onset,2.16187427573345e-85
ReichLab-KCDE,2011/2012,HHS Region 8,Season onset,4.91455441882695e-54
ReichLab-KDE,2011/2012,HHS Region 8,Season onset,1.14453679125608e-289
ReichLab-SARIMA1,2011/2012,HHS Region 8,Season onset,1.30970806954405e-180
ReichLab-SARIMA2,2011/2012,HHS Region 8,Season onset,7.45172457844585e-79
CU-BMA,2012/2013,HHS Region 8,Season onset,0.363321928513487
CU-EAKFC_SEIRS,2012/2013,HHS Region 8,Season onset,4.05047488239155e-25
CU-EAKFC_SIRS,2012/2013,HHS Region 8,Season onset,1.77473593777632e-24
CU-EKF_SEIRS,2012/2013,HHS Region 8,Season onset,9.59941016883631e-16
CU-EKF_SIRS,2012/2013,HHS Region 8,Season onset,9.64293438036729e-18
CU-RHF_SEIRS,2012/2013,HHS Region 8,Season onset,3.04979856200347e-26
CU-RHF_SIRS,2012/2013,HHS Region 8,Season onset,8.9266929505036e-26
Delphi-BasisRegression,2012/2013,HHS Region 8,Season onset,0.326929000565003
Delphi-DeltaDensity1,2012/2013,HHS Region 8,Season onset,0.309745726227331
Delphi-DeltaDensity2,2012/2013,HHS Region 8,Season onset,3.12736541917509e-06
Delphi-EmpiricalBayes1,2012/2013,HHS Region 8,Season onset,4.32951681843648e-25
Delphi-EmpiricalBayes2,2012/2013,HHS Region 8,Season onset,5.87481605431003e-67
Delphi-EmpiricalFuture,2012/2013,HHS Region 8,Season onset,7.38494152673071e-59
Delphi-EmpiricalTraj,2012/2013,HHS Region 8,Season onset,8.15811676890207e-92
Delphi-Stat,2012/2013,HHS Region 8,Season onset,2.17297472192076e-07
Delphi-Uniform,2012/2013,HHS Region 8,Season onset,7.41353158457964e-148
LANL-DBM,2012/2013,HHS Region 8,Season onset,8.1666614679879e-12
ReichLab-KCDE,2012/2013,HHS Region 8,Season onset,1.9742812982823e-11
ReichLab-KDE,2012/2013,HHS Region 8,Season onset,6.7779503117767e-92
ReichLab-SARIMA1,2012/2013,HHS Region 8,Season onset,6.08540654519001e-24
ReichLab-SARIMA2,2012/2013,HHS Region 8,Season onset,3.37701252713487e-12
CU-BMA,2013/2014,HHS Region 8,Season onset,0.381438015210325
CU-EAKFC_SEIRS,2013/2014,HHS Region 8,Season onset,4.44987435606572e-19
CU-EAKFC_SIRS,2013/2014,HHS Region 8,Season onset,1.00674164808673e-18
CU-EKF_SEIRS,2013/2014,HHS Region 8,Season onset,0.0162138673550051
CU-EKF_SIRS,2013/2014,HHS Region 8,Season onset,1.65264185030321e-05
CU-RHF_SEIRS,2013/2014,HHS Region 8,Season onset,2.88112642886587e-18
CU-RHF_SIRS,2013/2014,HHS Region 8,Season onset,1.06499196120841e-24
Delphi-BasisRegression,2013/2014,HHS Region 8,Season onset,0.0819523330085721
Delphi-DeltaDensity1,2013/2014,HHS Region 8,Season onset,0.520379257257378
Delphi-DeltaDensity2,2013/2014,HHS Region 8,Season onset,7.49965950072251e-10
Delphi-EmpiricalBayes1,2013/2014,HHS Region 8,Season onset,6.18640416099361e-36
Delphi-EmpiricalBayes2,2013/2014,HHS Region 8,Season onset,7.86032398016167e-53
Delphi-EmpiricalFuture,2013/2014,HHS Region 8,Season onset,7.80046938772409e-118
Delphi-EmpiricalTraj,2013/2014,HHS Region 8,Season onset,1.04790421920587e-185
Delphi-Stat,2013/2014,HHS Region 8,Season onset,2.50226926539551e-13
Delphi-Uniform,2013/2014,HHS Region 8,Season onset,6.71474365432653e-307
LANL-DBM,2013/2014,HHS Region 8,Season onset,6.51182814975314e-16
ReichLab-KCDE,2013/2014,HHS Region 8,Season onset,5.75274260500272e-18
ReichLab-KDE,2013/2014,HHS Region 8,Season onset,1.06747616876758e-187
ReichLab-SARIMA1,2013/2014,HHS Region 8,Season onset,1.58752022497285e-43
ReichLab-SARIMA2,2013/2014,HHS Region 8,Season onset,3.60708527263485e-28
CU-BMA,2014/2015,HHS Region 8,Season onset,0.254447994722049
CU-EAKFC_SEIRS,2014/2015,HHS Region 8,Season onset,3.86402424834102e-32
CU-EAKFC_SIRS,2014/2015,HHS Region 8,Season onset,1.38293489219176e-24
CU-EKF_SEIRS,2014/2015,HHS Region 8,Season onset,1.65003664069159e-14
CU-EKF_SIRS,2014/2015,HHS Region 8,Season onset,2.05148733801606e-14
CU-RHF_SEIRS,2014/2015,HHS Region 8,Season onset,6.12587046577042e-31
CU-RHF_SIRS,2014/2015,HHS Region 8,Season onset,8.52679167903192e-30
Delphi-BasisRegression,2014/2015,HHS Region 8,Season onset,4.70386441013848e-05
Delphi-DeltaDensity1,2014/2015,HHS Region 8,Season onset,0.745504966633786
Delphi-DeltaDensity2,2014/2015,HHS Region 8,Season onset,1.56600706798165e-14
Delphi-EmpiricalBayes1,2014/2015,HHS Region 8,Season onset,5.23772733845963e-40
Delphi-EmpiricalBayes2,2014/2015,HHS Region 8,Season onset,1.82945794689792e-71
Delphi-EmpiricalFuture,2014/2015,HHS Region 8,Season onset,1.41195565893414e-115
Delphi-EmpiricalTraj,2014/2015,HHS Region 8,Season onset,2.58874063875708e-181
Delphi-Stat,2014/2015,HHS Region 8,Season onset,1.07842720049909e-14
Delphi-Uniform,2014/2015,HHS Region 8,Season onset,2.95278734285954e-295
LANL-DBM,2014/2015,HHS Region 8,Season onset,1.09842583143845e-18
ReichLab-KCDE,2014/2015,HHS Region 8,Season onset,5.88220147012299e-18
ReichLab-KDE,2014/2015,HHS Region 8,Season onset,1.39605950930462e-180
ReichLab-SARIMA1,2014/2015,HHS Region 8,Season onset,9.68903587824414e-41
ReichLab-SARIMA2,2014/2015,HHS Region 8,Season onset,3.19872401415219e-29
CU-BMA,2015/2016,HHS Region 8,Season onset,0.143584722541176
CU-EAKFC_SEIRS,2015/2016,HHS Region 8,Season onset,5.77204759363816e-10
CU-EAKFC_SIRS,2015/2016,HHS Region 8,Season onset,3.743999843594e-08
CU-EKF_SEIRS,2015/2016,HHS Region 8,Season onset,0.104748205384183
CU-EKF_SIRS,2015/2016,HHS Region 8,Season onset,0.0879136811924598
